Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
123,49,0.398373984,0,2,2,0,6
121,15,0.123966942,0,2,2,0,6
130,30,0.230769231,0,2,2,0,6
125,31,0.248,0,2,2,0,6
125,20,0.16,0,2,2,0,6
121,43,0.355371901,0,2,2,0,6
122,27,0.221311475,0,2,2,0,6
118,27,0.228813559,0,2,2,0,6
121,37,0.305785124,0,2,2,0,6
125,42,0.336,0,2,2,0,6
121,25,0.20661157,0,2,2,0,6
121,27,0.223140496,0,2,2,0,6
126,14,0.111111111,0,2,2,0,6
124,28,0.225806452,0,2,2,0,6
119,43,0.361344538,0,2,2,0,6
121,26,0.214876033,0,2,2,0,6
122,47,0.385245902,0,2,2,0,6
123,47,0.382113821,0,2,2,0,6
127,30,0.236220472,0,2,2,0,6
123,31,0.25203252,0,2,2,0,6
129,47,0.364341085,0,2,2,0,6
132,35,0.265151515,0,2,2,0,6
123,17,0.138211382,0,2,2,0,6
123,48,0.390243902,0,2,2,0,6
121,33,0.272727273,0,2,2,0,6
120,23,0.191666667,0,2,2,0,6
126,24,0.19047619,0,2,2,0,6
125,47,0.376,0,2,2,0,6
123,34,0.276422764,0,2,2,0,6
119,33,0.277310924,0,2,2,0,6
117,16,0.136752137,0,2,2,0,6
125,39,0.312,0,2,2,0,6
121,10,0.082644628,0,2,2,0,6
124,32,0.258064516,0,2,2,0,6
124,48,0.387096774,0,2,2,0,6
125,31,0.248,0,2,2,0,6
126,41,0.325396825,0,2,2,0,6
127,23,0.181102362,0,2,2,0,6
121,35,0.289256198,0,2,2,0,6
123,26,0.211382114,0,2,2,0,6
130,51,0.392307692,0,2,2,0,6
125,42,0.336,0,2,2,0,6
119,36,0.302521008,0,2,2,0,6
129,36,0.279069767,0,2,2,0,6
118,17,0.144067797,0,2,2,0,6
129,35,0.271317829,0,2,2,0,6
117,25,0.213675214,0,2,2,0,6
127,35,0.275590551,0,2,2,0,6
123,22,0.178861789,0,2,2,0,6
120,42,0.35,0,2,2,0,6
127,28,0.220472441,0,2,2,0,6
122,37,0.303278689,0,2,2,0,6
120,40,0.333333333,0,2,2,0,6
126,39,0.30952381,0,2,2,0,6
127,37,0.291338583,0,2,2,0,6
122,63,0.516393443,0,2,2,0,6
119,39,0.327731092,0,2,2,0,6
116,34,0.293103448,0,2,2,0,6
129,38,0.294573643,0,2,2,0,6
125,48,0.384,0,2,2,0,6
123,39,0.317073171,0,2,2,0,6
125,5,0.04,0,2,2,0,6
123,38,0.308943089,0,2,2,0,6
124,23,0.185483871,0,2,2,0,6
124,37,0.298387097,0,2,2,0,6
127,39,0.307086614,0,2,2,0,6
122,31,0.254098361,0,2,2,0,6
129,56,0.434108527,0,2,2,0,6
119,43,0.361344538,0,2,2,0,6
122,38,0.31147541,0,2,2,0,6
130,35,0.269230769,0,2,2,0,6
124,40,0.322580645,0,2,2,0,6
123,7,0.056910569,0,2,2,0,6
121,45,0.371900826,0,2,2,0,6
123,48,0.390243902,0,2,2,0,6
123,40,0.325203252,0,2,2,0,6
128,44,0.34375,0,2,2,0,6
123,21,0.170731707,0,2,2,0,6
122,35,0.286885246,0,2,2,0,6
127,49,0.385826772,0,2,2,0,6
118,32,0.271186441,0,2,2,0,6
122,27,0.221311475,0,2,2,0,6
122,40,0.327868852,0,2,2,0,6
119,25,0.210084034,0,2,2,0,6
123,42,0.341463415,0,2,2,0,6
121,26,0.214876033,0,2,2,0,6
121,56,0.462809917,0,2,2,0,6
123,22,0.178861789,0,2,2,0,6
127,19,0.149606299,0,2,2,0,6
119,37,0.31092437,0,2,2,0,6
120,43,0.358333333,0,2,2,0,6
119,23,0.193277311,0,2,2,0,6
128,70,0.546875,0,2,2,0,6
124,23,0.185483871,0,2,2,0,6
121,27,0.223140496,0,2,2,0,6
124,21,0.169354839,0,2,2,0,6
121,3,0.024793388,0,2,2,0,6
126,60,0.476190476,0,2,2,0,6
125,29,0.232,0,2,2,0,6
124,37,0.298387097,0,2,2,0,6
120,19,0.158333333,0,2,2,0,6
124,17,0.137096774,0,2,2,0,6
124,56,0.451612903,0,2,2,0,6
114,18,0.157894737,0,2,2,0,6
127,31,0.244094488,0,2,2,0,6
129,83,0.643410853,0,2,2,0,6
122,36,0.295081967,0,2,2,0,6
122,22,0.180327869,0,2,2,0,6
123,36,0.292682927,0,2,2,0,6
126,38,0.301587302,0,2,2,0,6
124,16,0.129032258,0,2,2,0,6
120,18,0.15,0,2,2,0,6
123,17,0.138211382,0,2,2,0,6
125,27,0.216,0,2,2,0,6
120,37,0.308333333,0,2,2,0,6
118,29,0.245762712,0,2,2,0,6
125,51,0.408,0,2,2,0,6
119,40,0.336134454,0,2,2,0,6
121,36,0.297520661,0,2,2,0,6
121,26,0.214876033,0,2,2,0,6
122,38,0.31147541,0,2,2,0,6
119,10,0.084033613,0,2,2,0,6
122,25,0.204918033,0,2,2,0,6
120,44,0.366666667,0,2,2,0,6
120,41,0.341666667,0,2,2,0,6
123,26,0.211382114,0,2,2,0,6
119,35,0.294117647,0,2,2,0,6
126,40,0.317460317,0,2,2,0,6
125,23,0.184,0,2,2,0,6
118,40,0.338983051,0,2,2,0,6
128,25,0.1953125,0,2,2,0,6
123,36,0.292682927,0,2,2,0,6
127,24,0.188976378,0,2,2,0,6
128,54,0.421875,0,2,2,0,6
122,14,0.114754098,0,2,2,0,6
119,23,0.193277311,0,2,2,0,6
121,21,0.173553719,0,2,2,0,6
122,36,0.295081967,0,2,2,0,6
122,24,0.196721311,0,2,2,0,6
126,41,0.325396825,0,2,2,0,6
130,38,0.292307692,0,2,2,0,6
124,40,0.322580645,0,2,2,0,6
122,35,0.286885246,0,2,2,0,6
120,19,0.158333333,0,2,2,0,6
119,26,0.218487395,0,2,2,0,6
124,4,0.032258065,0,2,2,0,6
119,43,0.361344538,0,2,2,0,6
122,29,0.237704918,0,2,2,0,6
126,46,0.365079365,0,2,2,0,6
121,36,0.297520661,0,2,2,0,6
126,34,0.26984127,0,2,2,0,6
120,44,0.366666667,0,2,2,0,6
127,36,0.283464567,0,2,2,0,6
118,35,0.296610169,0,2,2,0,6
121,56,0.462809917,0,2,2,0,6
122,38,0.31147541,0,2,2,0,6
122,39,0.319672131,0,2,2,0,6
124,46,0.370967742,0,2,2,0,6
119,36,0.302521008,0,2,2,0,6
126,41,0.325396825,0,2,2,0,6
122,47,0.385245902,0,2,2,0,6
124,28,0.225806452,0,2,2,0,6
127,33,0.25984252,0,2,2,0,6
119,34,0.285714286,0,2,2,0,6
128,61,0.4765625,0,2,2,0,6
128,37,0.2890625,0,2,2,0,6
122,27,0.221311475,0,2,2,0,6
121,32,0.26446281,0,2,2,0,6
124,50,0.403225806,0,2,2,0,6
123,50,0.406504065,0,2,2,0,6
120,40,0.333333333,0,2,2,0,6
123,24,0.195121951,0,2,2,0,6
125,33,0.264,0,2,2,0,6
116,18,0.155172414,0,2,2,0,6
125,41,0.328,0,2,2,0,6
127,36,0.283464567,0,2,2,0,6
119,37,0.31092437,0,2,2,0,6
122,32,0.262295082,0,2,2,0,6
120,27,0.225,0,2,2,0,6
119,28,0.235294118,0,2,2,0,6
119,34,0.285714286,0,2,2,0,6
120,23,0.191666667,0,2,2,0,6
119,30,0.25210084,0,2,2,0,6
122,30,0.245901639,0,2,2,0,6
116,32,0.275862069,0,2,2,0,6
123,18,0.146341463,0,2,2,0,6
125,32,0.256,0,2,2,0,6
125,17,0.136,0,2,2,0,6
124,18,0.14516129,0,2,2,0,6
121,22,0.181818182,0,2,2,0,6
125,38,0.304,0,2,2,0,6
123,40,0.325203252,0,2,2,0,6
123,54,0.43902439,0,2,2,0,6
119,24,0.201680672,0,2,2,0,6
126,29,0.23015873,0,2,2,0,6
121,25,0.20661157,0,2,2,0,6
127,32,0.251968504,0,2,2,0,6
121,43,0.355371901,0,2,2,0,6
121,15,0.123966942,0,2,2,0,6
119,25,0.210084034,0,2,2,0,6
130,37,0.284615385,0,2,2,0,6
126,45,0.357142857,0,2,2,0,6
117,39,0.333333333,0,2,2,0,6
118,38,0.322033898,0,2,2,0,6
126,38,0.301587302,0,2,2,0,6
131,53,0.404580153,0,2,2,0,6
123,50,0.406504065,0,2,2,0,6
122,19,0.155737705,0,2,2,0,6
122,40,0.327868852,0,2,2,0,6
127,36,0.283464567,0,2,2,0,6
127,13,0.102362205,0,2,2,0,6
122,28,0.229508197,0,2,2,0,6
118,46,0.389830508,0,2,2,0,6
124,40,0.322580645,0,2,2,0,6
122,11,0.090163934,0,2,2,0,6
122,41,0.336065574,0,2,2,0,6
119,25,0.210084034,0,2,2,0,6
124,35,0.282258065,0,2,2,0,6
121,50,0.41322314,0,2,2,0,6
122,35,0.286885246,0,2,2,0,6
122,38,0.31147541,0,2,2,0,6
117,14,0.11965812,0,2,2,0,6
122,57,0.467213115,0,2,2,0,6
121,26,0.214876033,0,2,2,0,6
121,21,0.173553719,0,2,2,0,6
128,17,0.1328125,0,2,2,0,6
121,50,0.41322314,0,2,2,0,6
123,18,0.146341463,0,2,2,0,6
126,64,0.507936508,0,2,2,0,6
121,33,0.272727273,0,2,2,0,6
123,33,0.268292683,0,2,2,0,6
117,32,0.273504274,0,2,2,0,6
121,25,0.20661157,0,2,2,0,6
119,24,0.201680672,0,2,2,0,6
126,26,0.206349206,0,2,2,0,6
126,23,0.182539683,0,2,2,0,6
127,24,0.188976378,0,2,2,0,6
118,53,0.449152542,0,2,2,0,6
125,16,0.128,0,2,2,0,6
126,17,0.134920635,0,2,2,0,6
123,36,0.292682927,0,2,2,0,6
118,31,0.262711864,0,2,2,0,6
122,29,0.237704918,0,2,2,0,6
128,40,0.3125,0,2,2,0,6
124,32,0.258064516,0,2,2,0,6
123,33,0.268292683,0,2,2,0,6
131,40,0.305343511,0,2,2,0,6
124,16,0.129032258,0,2,2,0,6
123,24,0.195121951,0,2,2,0,6
123,47,0.382113821,0,2,2,0,6
