Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,14,0.114754098,1,4,3,0,2
131,15,0.114503817,1,4,3,0,2
124,23,0.185483871,1,4,3,0,2
123,18,0.146341463,1,4,3,0,2
119,9,0.075630252,1,4,3,0,2
130,12,0.092307692,1,4,3,0,2
121,18,0.148760331,1,4,3,0,2
121,24,0.198347107,1,4,3,0,2
122,18,0.147540984,1,4,3,0,2
122,12,0.098360656,1,4,3,0,2
125,13,0.104,1,4,3,0,2
122,17,0.139344262,1,4,3,0,2
121,22,0.181818182,1,4,3,0,2
122,17,0.139344262,1,4,3,0,2
128,18,0.140625,1,4,3,0,2
122,15,0.12295082,1,4,3,0,2
123,15,0.12195122,1,4,3,0,2
124,14,0.112903226,1,4,3,0,2
124,13,0.10483871,1,4,3,0,2
124,16,0.129032258,1,4,3,0,2
123,3,0.024390244,1,4,3,0,2
121,19,0.157024793,1,4,3,0,2
128,9,0.0703125,1,4,3,0,2
120,12,0.1,1,4,3,0,2
124,13,0.10483871,1,4,3,0,2
122,12,0.098360656,1,4,3,0,2
121,15,0.123966942,1,4,3,0,2
120,18,0.15,1,4,3,0,2
124,26,0.209677419,1,4,3,0,2
127,27,0.212598425,1,4,3,0,2
122,15,0.12295082,1,4,3,0,2
121,14,0.115702479,1,4,3,0,2
126,21,0.166666667,1,4,3,0,2
126,15,0.119047619,1,4,3,0,2
126,22,0.174603175,1,4,3,0,2
119,17,0.142857143,1,4,3,0,2
128,19,0.1484375,1,4,3,0,2
122,15,0.12295082,1,4,3,0,2
124,18,0.14516129,1,4,3,0,2
126,12,0.095238095,1,4,3,0,2
126,12,0.095238095,1,4,3,0,2
126,15,0.119047619,1,4,3,0,2
118,11,0.093220339,1,4,3,0,2
119,25,0.210084034,1,4,3,0,2
124,6,0.048387097,1,4,3,0,2
129,24,0.186046512,1,4,3,0,2
123,7,0.056910569,1,4,3,0,2
127,15,0.118110236,1,4,3,0,2
121,2,0.016528926,1,4,3,0,2
121,13,0.107438017,1,4,3,0,2
118,18,0.152542373,1,4,3,0,2
123,24,0.195121951,1,4,3,0,2
125,22,0.176,1,4,3,0,2
121,23,0.190082645,1,4,3,0,2
132,19,0.143939394,1,4,3,0,2
125,10,0.08,1,4,3,0,2
125,14,0.112,1,4,3,0,2
127,5,0.039370079,1,4,3,0,2
122,15,0.12295082,1,4,3,0,2
121,11,0.090909091,1,4,3,0,2
125,29,0.232,1,4,3,0,2
121,20,0.165289256,1,4,3,0,2
128,21,0.1640625,1,4,3,0,2
123,9,0.073170732,1,4,3,0,2
120,12,0.1,1,4,3,0,2
121,17,0.140495868,1,4,3,0,2
119,15,0.12605042,1,4,3,0,2
129,18,0.139534884,1,4,3,0,2
123,12,0.097560976,1,4,3,0,2
130,23,0.176923077,1,4,3,0,2
121,20,0.165289256,1,4,3,0,2
128,21,0.1640625,1,4,3,0,2
125,26,0.208,1,4,3,0,2
121,17,0.140495868,1,4,3,0,2
120,15,0.125,1,4,3,0,2
130,21,0.161538462,1,4,3,0,2
128,16,0.125,1,4,3,0,2
125,15,0.12,1,4,3,0,2
126,26,0.206349206,1,4,3,0,2
122,22,0.180327869,1,4,3,0,2
127,16,0.125984252,1,4,3,0,2
119,13,0.109243697,1,4,3,0,2
123,19,0.154471545,1,4,3,0,2
123,11,0.089430894,1,4,3,0,2
121,15,0.123966942,1,4,3,0,2
126,15,0.119047619,1,4,3,0,2
126,17,0.134920635,1,4,3,0,2
121,17,0.140495868,1,4,3,0,2
121,14,0.115702479,1,4,3,0,2
119,17,0.142857143,1,4,3,0,2
123,15,0.12195122,1,4,3,0,2
124,13,0.10483871,1,4,3,0,2
125,19,0.152,1,4,3,0,2
123,16,0.130081301,1,4,3,0,2
123,10,0.081300813,1,4,3,0,2
120,19,0.158333333,1,4,3,0,2
123,13,0.105691057,1,4,3,0,2
121,22,0.181818182,1,4,3,0,2
123,13,0.105691057,1,4,3,0,2
125,17,0.136,1,4,3,0,2
127,7,0.05511811,1,4,3,0,2
125,15,0.12,1,4,3,0,2
125,11,0.088,1,4,3,0,2
122,17,0.139344262,1,4,3,0,2
120,8,0.066666667,1,4,3,0,2
119,12,0.100840336,1,4,3,0,2
126,8,0.063492063,1,4,3,0,2
121,23,0.190082645,1,4,3,0,2
123,17,0.138211382,1,4,3,0,2
122,13,0.106557377,1,4,3,0,2
128,19,0.1484375,1,4,3,0,2
124,15,0.120967742,1,4,3,0,2
121,13,0.107438017,1,4,3,0,2
127,15,0.118110236,1,4,3,0,2
122,18,0.147540984,1,4,3,0,2
122,12,0.098360656,1,4,3,0,2
123,25,0.203252033,1,4,3,0,2
127,19,0.149606299,1,4,3,0,2
127,14,0.11023622,1,4,3,0,2
124,16,0.129032258,1,4,3,0,2
121,13,0.107438017,1,4,3,0,2
119,11,0.092436975,1,4,3,0,2
121,15,0.123966942,1,4,3,0,2
122,8,0.06557377,1,4,3,0,2
124,27,0.217741935,1,4,3,0,2
125,16,0.128,1,4,3,0,2
130,19,0.146153846,1,4,3,0,2
128,17,0.1328125,1,4,3,0,2
129,11,0.085271318,1,4,3,0,2
130,13,0.1,1,4,3,0,2
126,17,0.134920635,1,4,3,0,2
129,15,0.11627907,1,4,3,0,2
121,11,0.090909091,1,4,3,0,2
121,11,0.090909091,1,4,3,0,2
129,18,0.139534884,1,4,3,0,2
123,23,0.18699187,1,4,3,0,2
125,20,0.16,1,4,3,0,2
124,14,0.112903226,1,4,3,0,2
124,11,0.088709677,1,4,3,0,2
124,9,0.072580645,1,4,3,0,2
125,18,0.144,1,4,3,0,2
126,17,0.134920635,1,4,3,0,2
120,13,0.108333333,1,4,3,0,2
123,13,0.105691057,1,4,3,0,2
124,20,0.161290323,1,4,3,0,2
121,13,0.107438017,1,4,3,0,2
126,19,0.150793651,1,4,3,0,2
125,13,0.104,1,4,3,0,2
122,14,0.114754098,1,4,3,0,2
126,15,0.119047619,1,4,3,0,2
126,20,0.158730159,1,4,3,0,2
123,40,0.325203252,1,4,3,0,2
127,23,0.181102362,1,4,3,0,2
120,4,0.033333333,1,4,3,0,2
122,16,0.131147541,1,4,3,0,2
122,13,0.106557377,1,4,3,0,2
123,16,0.130081301,1,4,3,0,2
126,0,0,1,4,3,0,2
122,17,0.139344262,1,4,3,0,2
123,16,0.130081301,1,4,3,0,2
124,14,0.112903226,1,4,3,0,2
129,17,0.131782946,1,4,3,0,2
119,13,0.109243697,1,4,3,0,2
123,18,0.146341463,1,4,3,0,2
125,20,0.16,1,4,3,0,2
124,18,0.14516129,1,4,3,0,2
125,10,0.08,1,4,3,0,2
123,12,0.097560976,1,4,3,0,2
124,21,0.169354839,1,4,3,0,2
120,13,0.108333333,1,4,3,0,2
