Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
127,0,0,0,3,2,0,4
128,34,0.265625,0,3,2,0,4
127,12,0.094488189,0,3,2,0,4
121,26,0.214876033,0,3,2,0,4
128,18,0.140625,0,3,2,0,4
125,35,0.28,0,3,2,0,4
126,24,0.19047619,0,3,2,0,4
117,44,0.376068376,0,3,2,0,4
124,25,0.201612903,0,3,2,0,4
127,41,0.322834646,0,3,2,0,4
130,16,0.123076923,0,3,2,0,4
129,34,0.263565891,0,3,2,0,4
122,30,0.245901639,0,3,2,0,4
120,23,0.191666667,0,3,2,0,4
122,19,0.155737705,0,3,2,0,4
125,21,0.168,0,3,2,0,4
120,27,0.225,0,3,2,0,4
128,32,0.25,0,3,2,0,4
123,37,0.300813008,0,3,2,0,4
125,32,0.256,0,3,2,0,4
124,29,0.233870968,0,3,2,0,4
124,18,0.14516129,0,3,2,0,4
128,31,0.2421875,0,3,2,0,4
124,18,0.14516129,0,3,2,0,4
126,20,0.158730159,0,3,2,0,4
124,27,0.217741935,0,3,2,0,4
125,29,0.232,0,3,2,0,4
124,22,0.177419355,0,3,2,0,4
128,30,0.234375,0,3,2,0,4
126,30,0.238095238,0,3,2,0,4
130,29,0.223076923,0,3,2,0,4
128,13,0.1015625,0,3,2,0,4
125,25,0.2,0,3,2,0,4
126,16,0.126984127,0,3,2,0,4
122,31,0.254098361,0,3,2,0,4
127,23,0.181102362,0,3,2,0,4
127,41,0.322834646,0,3,2,0,4
127,39,0.307086614,0,3,2,0,4
125,20,0.16,0,3,2,0,4
123,37,0.300813008,0,3,2,0,4
126,17,0.134920635,0,3,2,0,4
127,27,0.212598425,0,3,2,0,4
129,5,0.03875969,0,3,2,0,4
122,26,0.213114754,0,3,2,0,4
124,36,0.290322581,0,3,2,0,4
127,23,0.181102362,0,3,2,0,4
123,31,0.25203252,0,3,2,0,4
124,25,0.201612903,0,3,2,0,4
127,32,0.251968504,0,3,2,0,4
