Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
123,40,0.325203252,0,2,2,1,4
123,24,0.195121951,0,2,2,1,4
129,31,0.240310078,0,2,2,1,4
129,4,0.031007752,0,2,2,1,4
129,26,0.201550388,0,2,2,1,4
124,20,0.161290323,0,2,2,1,4
125,1,0.008,0,2,2,1,4
120,37,0.308333333,0,2,2,1,4
125,50,0.4,0,2,2,1,4
125,17,0.136,0,2,2,1,4
124,30,0.241935484,0,2,2,1,4
126,38,0.301587302,0,2,2,1,4
122,51,0.418032787,0,2,2,1,4
125,21,0.168,0,2,2,1,4
132,40,0.303030303,0,2,2,1,4
129,23,0.178294574,0,2,2,1,4
126,24,0.19047619,0,2,2,1,4
127,2,0.015748031,0,2,2,1,4
119,30,0.25210084,0,2,2,1,4
126,10,0.079365079,0,2,2,1,4
127,33,0.25984252,0,2,2,1,4
129,18,0.139534884,0,2,2,1,4
135,38,0.281481481,0,2,2,1,4
126,21,0.166666667,0,2,2,1,4
125,11,0.088,0,2,2,1,4
125,29,0.232,0,2,2,1,4
121,46,0.380165289,0,2,2,1,4
121,43,0.355371901,0,2,2,1,4
125,23,0.184,0,2,2,1,4
128,43,0.3359375,0,2,2,1,4
126,33,0.261904762,0,2,2,1,4
126,38,0.301587302,0,2,2,1,4
124,49,0.39516129,0,2,2,1,4
122,27,0.221311475,0,2,2,1,4
121,33,0.272727273,0,2,2,1,4
121,32,0.26446281,0,2,2,1,4
129,34,0.263565891,0,2,2,1,4
122,45,0.368852459,0,2,2,1,4
121,21,0.173553719,0,2,2,1,4
127,9,0.070866142,0,2,2,1,4
123,25,0.203252033,0,2,2,1,4
130,33,0.253846154,0,2,2,1,4
126,27,0.214285714,0,2,2,1,4
125,29,0.232,0,2,2,1,4
122,18,0.147540984,0,2,2,1,4
132,7,0.053030303,0,2,2,1,4
134,28,0.208955224,0,2,2,1,4
125,27,0.216,0,2,2,1,4
124,42,0.338709677,0,2,2,1,4
122,35,0.286885246,0,2,2,1,4
127,44,0.346456693,0,2,2,1,4
130,26,0.2,0,2,2,1,4
127,40,0.31496063,0,2,2,1,4
129,54,0.418604651,0,2,2,1,4
124,37,0.298387097,0,2,2,1,4
124,18,0.14516129,0,2,2,1,4
123,37,0.300813008,0,2,2,1,4
128,6,0.046875,0,2,2,1,4
125,24,0.192,0,2,2,1,4
129,36,0.279069767,0,2,2,1,4
127,34,0.267716535,0,2,2,1,4
124,25,0.201612903,0,2,2,1,4
122,27,0.221311475,0,2,2,1,4
123,28,0.227642276,0,2,2,1,4
126,28,0.222222222,0,2,2,1,4
122,18,0.147540984,0,2,2,1,4
129,49,0.379844961,0,2,2,1,4
127,27,0.212598425,0,2,2,1,4
123,23,0.18699187,0,2,2,1,4
123,34,0.276422764,0,2,2,1,4
122,36,0.295081967,0,2,2,1,4
123,35,0.284552846,0,2,2,1,4
124,18,0.14516129,0,2,2,1,4
123,46,0.37398374,0,2,2,1,4
130,31,0.238461538,0,2,2,1,4
126,11,0.087301587,0,2,2,1,4
123,28,0.227642276,0,2,2,1,4
123,21,0.170731707,0,2,2,1,4
128,39,0.3046875,0,2,2,1,4
126,42,0.333333333,0,2,2,1,4
127,31,0.244094488,0,2,2,1,4
124,27,0.217741935,0,2,2,1,4
121,22,0.181818182,0,2,2,1,4
130,42,0.323076923,0,2,2,1,4
125,35,0.28,0,2,2,1,4
128,31,0.2421875,0,2,2,1,4
124,10,0.080645161,0,2,2,1,4
128,36,0.28125,0,2,2,1,4
126,44,0.349206349,0,2,2,1,4
128,40,0.3125,0,2,2,1,4
122,12,0.098360656,0,2,2,1,4
132,44,0.333333333,0,2,2,1,4
128,23,0.1796875,0,2,2,1,4
123,30,0.243902439,0,2,2,1,4
124,21,0.169354839,0,2,2,1,4
129,45,0.348837209,0,2,2,1,4
126,9,0.071428571,0,2,2,1,4
122,33,0.270491803,0,2,2,1,4
128,37,0.2890625,0,2,2,1,4
130,39,0.3,0,2,2,1,4
129,37,0.286821705,0,2,2,1,4
119,29,0.243697479,0,2,2,1,4
131,39,0.297709924,0,2,2,1,4
125,36,0.288,0,2,2,1,4
125,40,0.32,0,2,2,1,4
121,8,0.066115702,0,2,2,1,4
128,47,0.3671875,0,2,2,1,4
130,44,0.338461538,0,2,2,1,4
128,22,0.171875,0,2,2,1,4
126,24,0.19047619,0,2,2,1,4
128,8,0.0625,0,2,2,1,4
127,25,0.196850394,0,2,2,1,4
129,44,0.341085271,0,2,2,1,4
132,18,0.136363636,0,2,2,1,4
126,37,0.293650794,0,2,2,1,4
125,17,0.136,0,2,2,1,4
127,45,0.354330709,0,2,2,1,4
125,41,0.328,0,2,2,1,4
120,36,0.3,0,2,2,1,4
128,37,0.2890625,0,2,2,1,4
122,20,0.163934426,0,2,2,1,4
129,23,0.178294574,0,2,2,1,4
121,40,0.330578512,0,2,2,1,4
124,32,0.258064516,0,2,2,1,4
126,36,0.285714286,0,2,2,1,4
128,33,0.2578125,0,2,2,1,4
127,41,0.322834646,0,2,2,1,4
126,33,0.261904762,0,2,2,1,4
124,39,0.314516129,0,2,2,1,4
124,24,0.193548387,0,2,2,1,4
119,23,0.193277311,0,2,2,1,4
124,12,0.096774194,0,2,2,1,4
128,0,0,0,2,2,1,4
121,10,0.082644628,0,2,2,1,4
132,37,0.28030303,0,2,2,1,4
125,36,0.288,0,2,2,1,4
128,44,0.34375,0,2,2,1,4
123,43,0.349593496,0,2,2,1,4
123,26,0.211382114,0,2,2,1,4
130,23,0.176923077,0,2,2,1,4
126,39,0.30952381,0,2,2,1,4
128,16,0.125,0,2,2,1,4
132,29,0.21969697,0,2,2,1,4
128,30,0.234375,0,2,2,1,4
130,45,0.346153846,0,2,2,1,4
124,31,0.25,0,2,2,1,4
128,19,0.1484375,0,2,2,1,4
122,30,0.245901639,0,2,2,1,4
127,38,0.299212598,0,2,2,1,4
126,25,0.198412698,0,2,2,1,4
122,11,0.090163934,0,2,2,1,4
122,25,0.204918033,0,2,2,1,4
120,41,0.341666667,0,2,2,1,4
118,33,0.279661017,0,2,2,1,4
125,6,0.048,0,2,2,1,4
126,28,0.222222222,0,2,2,1,4
128,38,0.296875,0,2,2,1,4
129,39,0.302325581,0,2,2,1,4
127,31,0.244094488,0,2,2,1,4
130,7,0.053846154,0,2,2,1,4
124,30,0.241935484,0,2,2,1,4
130,23,0.176923077,0,2,2,1,4
125,20,0.16,0,2,2,1,4
125,38,0.304,0,2,2,1,4
128,30,0.234375,0,2,2,1,4
129,26,0.201550388,0,2,2,1,4
117,28,0.239316239,0,2,2,1,4
124,42,0.338709677,0,2,2,1,4
128,48,0.375,0,2,2,1,4
126,10,0.079365079,0,2,2,1,4
129,39,0.302325581,0,2,2,1,4
133,34,0.255639098,0,2,2,1,4
127,52,0.409448819,0,2,2,1,4
122,36,0.295081967,0,2,2,1,4
124,41,0.330645161,0,2,2,1,4
125,24,0.192,0,2,2,1,4
129,39,0.302325581,0,2,2,1,4
129,25,0.19379845,0,2,2,1,4
125,27,0.216,0,2,2,1,4
124,43,0.346774194,0,2,2,1,4
128,54,0.421875,0,2,2,1,4
128,42,0.328125,0,2,2,1,4
129,22,0.170542636,0,2,2,1,4
127,10,0.078740157,0,2,2,1,4
125,16,0.128,0,2,2,1,4
124,32,0.258064516,0,2,2,1,4
126,7,0.055555556,0,2,2,1,4
120,40,0.333333333,0,2,2,1,4
118,14,0.118644068,0,2,2,1,4
121,32,0.26446281,0,2,2,1,4
130,11,0.084615385,0,2,2,1,4
124,24,0.193548387,0,2,2,1,4
124,19,0.153225806,0,2,2,1,4
125,40,0.32,0,2,2,1,4
124,38,0.306451613,0,2,2,1,4
123,54,0.43902439,0,2,2,1,4
128,22,0.171875,0,2,2,1,4
123,19,0.154471545,0,2,2,1,4
133,15,0.112781955,0,2,2,1,4
131,30,0.229007634,0,2,2,1,4
125,37,0.296,0,2,2,1,4
122,31,0.254098361,0,2,2,1,4
122,42,0.344262295,0,2,2,1,4
126,33,0.261904762,0,2,2,1,4
122,39,0.319672131,0,2,2,1,4
124,22,0.177419355,0,2,2,1,4
123,4,0.032520325,0,2,2,1,4
124,42,0.338709677,0,2,2,1,4
125,33,0.264,0,2,2,1,4
128,19,0.1484375,0,2,2,1,4
119,40,0.336134454,0,2,2,1,4
125,39,0.312,0,2,2,1,4
121,31,0.256198347,0,2,2,1,4
126,24,0.19047619,0,2,2,1,4
120,29,0.241666667,0,2,2,1,4
125,31,0.248,0,2,2,1,4
133,51,0.383458647,0,2,2,1,4
131,38,0.290076336,0,2,2,1,4
120,30,0.25,0,2,2,1,4
125,32,0.256,0,2,2,1,4
123,24,0.195121951,0,2,2,1,4
127,36,0.283464567,0,2,2,1,4
120,32,0.266666667,0,2,2,1,4
125,31,0.248,0,2,2,1,4
126,39,0.30952381,0,2,2,1,4
127,40,0.31496063,0,2,2,1,4
122,30,0.245901639,0,2,2,1,4
125,26,0.208,0,2,2,1,4
123,45,0.365853659,0,2,2,1,4
127,35,0.275590551,0,2,2,1,4
124,36,0.290322581,0,2,2,1,4
133,23,0.172932331,0,2,2,1,4
123,41,0.333333333,0,2,2,1,4
128,38,0.296875,0,2,2,1,4
126,33,0.261904762,0,2,2,1,4
129,40,0.310077519,0,2,2,1,4
129,24,0.186046512,0,2,2,1,4
128,27,0.2109375,0,2,2,1,4
123,28,0.227642276,0,2,2,1,4
127,63,0.496062992,0,2,2,1,4
126,38,0.301587302,0,2,2,1,4
130,32,0.246153846,0,2,2,1,4
125,12,0.096,0,2,2,1,4
131,48,0.366412214,0,2,2,1,4
127,12,0.094488189,0,2,2,1,4
128,44,0.34375,0,2,2,1,4
129,35,0.271317829,0,2,2,1,4
127,27,0.212598425,0,2,2,1,4
120,32,0.266666667,0,2,2,1,4
126,24,0.19047619,0,2,2,1,4
