Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,42,0.344262295,0,1,3,0,2
125,42,0.336,0,1,3,0,2
120,33,0.275,0,1,3,0,2
128,30,0.234375,0,1,3,0,2
126,37,0.293650794,0,1,3,0,2
121,58,0.479338843,0,1,3,0,2
126,23,0.182539683,0,1,3,0,2
126,39,0.30952381,0,1,3,0,2
131,38,0.290076336,0,1,3,0,2
127,36,0.283464567,0,1,3,0,2
127,44,0.346456693,0,1,3,0,2
129,39,0.302325581,0,1,3,0,2
127,46,0.362204724,0,1,3,0,2
120,46,0.383333333,0,1,3,0,2
129,55,0.426356589,0,1,3,0,2
131,51,0.389312977,0,1,3,0,2
126,32,0.253968254,0,1,3,0,2
121,11,0.090909091,0,1,3,0,2
122,43,0.352459016,0,1,3,0,2
125,30,0.24,0,1,3,0,2
124,14,0.112903226,0,1,3,0,2
127,36,0.283464567,0,1,3,0,2
122,41,0.336065574,0,1,3,0,2
119,28,0.235294118,0,1,3,0,2
122,20,0.163934426,0,1,3,0,2
128,21,0.1640625,0,1,3,0,2
122,31,0.254098361,0,1,3,0,2
127,46,0.362204724,0,1,3,0,2
125,23,0.184,0,1,3,0,2
128,38,0.296875,0,1,3,0,2
125,57,0.456,0,1,3,0,2
126,13,0.103174603,0,1,3,0,2
127,3,0.023622047,0,1,3,0,2
129,4,0.031007752,0,1,3,0,2
125,29,0.232,0,1,3,0,2
119,43,0.361344538,0,1,3,0,2
121,36,0.297520661,0,1,3,0,2
129,13,0.100775194,0,1,3,0,2
122,26,0.213114754,0,1,3,0,2
124,52,0.419354839,0,1,3,0,2
123,50,0.406504065,0,1,3,0,2
131,42,0.320610687,0,1,3,0,2
126,38,0.301587302,0,1,3,0,2
121,55,0.454545455,0,1,3,0,2
129,53,0.410852713,0,1,3,0,2
124,38,0.306451613,0,1,3,0,2
124,28,0.225806452,0,1,3,0,2
124,34,0.274193548,0,1,3,0,2
129,46,0.356589147,0,1,3,0,2
127,47,0.37007874,0,1,3,0,2
125,33,0.264,0,1,3,0,2
125,3,0.024,0,1,3,0,2
122,53,0.43442623,0,1,3,0,2
124,34,0.274193548,0,1,3,0,2
123,35,0.284552846,0,1,3,0,2
124,35,0.282258065,0,1,3,0,2
124,41,0.330645161,0,1,3,0,2
128,26,0.203125,0,1,3,0,2
120,43,0.358333333,0,1,3,0,2
122,34,0.278688525,0,1,3,0,2
127,51,0.401574803,0,1,3,0,2
121,59,0.487603306,0,1,3,0,2
129,35,0.271317829,0,1,3,0,2
127,49,0.385826772,0,1,3,0,2
120,39,0.325,0,1,3,0,2
124,42,0.338709677,0,1,3,0,2
123,6,0.048780488,0,1,3,0,2
125,46,0.368,0,1,3,0,2
121,69,0.570247934,0,1,3,0,2
124,57,0.459677419,0,1,3,0,2
124,44,0.35483871,0,1,3,0,2
122,32,0.262295082,0,1,3,0,2
126,28,0.222222222,0,1,3,0,2
121,39,0.32231405,0,1,3,0,2
125,43,0.344,0,1,3,0,2
129,5,0.03875969,0,1,3,0,2
122,35,0.286885246,0,1,3,0,2
121,50,0.41322314,0,1,3,0,2
126,34,0.26984127,0,1,3,0,2
127,49,0.385826772,0,1,3,0,2
124,51,0.411290323,0,1,3,0,2
121,38,0.314049587,0,1,3,0,2
128,57,0.4453125,0,1,3,0,2
121,57,0.47107438,0,1,3,0,2
125,35,0.28,0,1,3,0,2
122,50,0.409836066,0,1,3,0,2
122,42,0.344262295,0,1,3,0,2
125,24,0.192,0,1,3,0,2
123,47,0.382113821,0,1,3,0,2
127,12,0.094488189,0,1,3,0,2
121,38,0.314049587,0,1,3,0,2
126,35,0.277777778,0,1,3,0,2
127,16,0.125984252,0,1,3,0,2
128,52,0.40625,0,1,3,0,2
126,58,0.46031746,0,1,3,0,2
126,61,0.484126984,0,1,3,0,2
124,56,0.451612903,0,1,3,0,2
123,35,0.284552846,0,1,3,0,2
122,46,0.37704918,0,1,3,0,2
127,60,0.472440945,0,1,3,0,2
124,40,0.322580645,0,1,3,0,2
127,47,0.37007874,0,1,3,0,2
127,35,0.275590551,0,1,3,0,2
125,27,0.216,0,1,3,0,2
127,49,0.385826772,0,1,3,0,2
124,52,0.419354839,0,1,3,0,2
120,9,0.075,0,1,3,0,2
125,15,0.12,0,1,3,0,2
131,62,0.473282443,0,1,3,0,2
126,38,0.301587302,0,1,3,0,2
122,57,0.467213115,0,1,3,0,2
126,37,0.293650794,0,1,3,0,2
122,60,0.491803279,0,1,3,0,2
119,33,0.277310924,0,1,3,0,2
129,20,0.15503876,0,1,3,0,2
122,38,0.31147541,0,1,3,0,2
123,45,0.365853659,0,1,3,0,2
126,50,0.396825397,0,1,3,0,2
123,46,0.37398374,0,1,3,0,2
128,50,0.390625,0,1,3,0,2
126,31,0.246031746,0,1,3,0,2
122,42,0.344262295,0,1,3,0,2
126,27,0.214285714,0,1,3,0,2
125,48,0.384,0,1,3,0,2
122,32,0.262295082,0,1,3,0,2
125,36,0.288,0,1,3,0,2
124,45,0.362903226,0,1,3,0,2
123,9,0.073170732,0,1,3,0,2
126,42,0.333333333,0,1,3,0,2
124,16,0.129032258,0,1,3,0,2
124,21,0.169354839,0,1,3,0,2
123,35,0.284552846,0,1,3,0,2
123,9,0.073170732,0,1,3,0,2
121,37,0.305785124,0,1,3,0,2
127,14,0.11023622,0,1,3,0,2
127,7,0.05511811,0,1,3,0,2
121,30,0.247933884,0,1,3,0,2
127,8,0.062992126,0,1,3,0,2
126,44,0.349206349,0,1,3,0,2
126,43,0.341269841,0,1,3,0,2
128,46,0.359375,0,1,3,0,2
125,43,0.344,0,1,3,0,2
128,49,0.3828125,0,1,3,0,2
124,34,0.274193548,0,1,3,0,2
121,34,0.280991736,0,1,3,0,2
121,35,0.289256198,0,1,3,0,2
124,44,0.35483871,0,1,3,0,2
120,32,0.266666667,0,1,3,0,2
124,12,0.096774194,0,1,3,0,2
131,55,0.419847328,0,1,3,0,2
121,58,0.479338843,0,1,3,0,2
125,51,0.408,0,1,3,0,2
127,64,0.503937008,0,1,3,0,2
127,43,0.338582677,0,1,3,0,2
125,10,0.08,0,1,3,0,2
126,50,0.396825397,0,1,3,0,2
128,32,0.25,0,1,3,0,2
124,35,0.282258065,0,1,3,0,2
127,44,0.346456693,0,1,3,0,2
126,47,0.373015873,0,1,3,0,2
123,50,0.406504065,0,1,3,0,2
127,34,0.267716535,0,1,3,0,2
123,26,0.211382114,0,1,3,0,2
125,21,0.168,0,1,3,0,2
123,2,0.016260163,0,1,3,0,2
128,32,0.25,0,1,3,0,2
123,27,0.219512195,0,1,3,0,2
122,49,0.401639344,0,1,3,0,2
131,54,0.41221374,0,1,3,0,2
125,38,0.304,0,1,3,0,2
119,24,0.201680672,0,1,3,0,2
125,55,0.44,0,1,3,0,2
123,9,0.073170732,0,1,3,0,2
121,43,0.355371901,0,1,3,0,2
128,19,0.1484375,0,1,3,0,2
127,34,0.267716535,0,1,3,0,2
124,41,0.330645161,0,1,3,0,2
125,59,0.472,0,1,3,0,2
117,20,0.170940171,0,1,3,0,2
126,35,0.277777778,0,1,3,0,2
124,19,0.153225806,0,1,3,0,2
123,42,0.341463415,0,1,3,0,2
131,64,0.488549618,0,1,3,0,2
122,57,0.467213115,0,1,3,0,2
122,45,0.368852459,0,1,3,0,2
124,13,0.10483871,0,1,3,0,2
125,32,0.256,0,1,3,0,2
121,45,0.371900826,0,1,3,0,2
123,20,0.162601626,0,1,3,0,2
124,17,0.137096774,0,1,3,0,2
130,40,0.307692308,0,1,3,0,2
125,19,0.152,0,1,3,0,2
120,53,0.441666667,0,1,3,0,2
123,33,0.268292683,0,1,3,0,2
120,47,0.391666667,0,1,3,0,2
128,68,0.53125,0,1,3,0,2
127,56,0.440944882,0,1,3,0,2
125,40,0.32,0,1,3,0,2
122,5,0.040983607,0,1,3,0,2
127,48,0.377952756,0,1,3,0,2
123,47,0.382113821,0,1,3,0,2
127,52,0.409448819,0,1,3,0,2
123,40,0.325203252,0,1,3,0,2
122,39,0.319672131,0,1,3,0,2
122,10,0.081967213,0,1,3,0,2
122,14,0.114754098,0,1,3,0,2
120,47,0.391666667,0,1,3,0,2
123,39,0.317073171,0,1,3,0,2
126,49,0.388888889,0,1,3,0,2
123,42,0.341463415,0,1,3,0,2
121,58,0.479338843,0,1,3,0,2
120,37,0.308333333,0,1,3,0,2
124,59,0.475806452,0,1,3,0,2
124,45,0.362903226,0,1,3,0,2
125,18,0.144,0,1,3,0,2
125,71,0.568,0,1,3,0,2
121,38,0.314049587,0,1,3,0,2
124,45,0.362903226,0,1,3,0,2
124,13,0.10483871,0,1,3,0,2
127,41,0.322834646,0,1,3,0,2
122,36,0.295081967,0,1,3,0,2
127,36,0.283464567,0,1,3,0,2
122,31,0.254098361,0,1,3,0,2
127,53,0.417322835,0,1,3,0,2
124,30,0.241935484,0,1,3,0,2
126,36,0.285714286,0,1,3,0,2
124,27,0.217741935,0,1,3,0,2
124,62,0.5,0,1,3,0,2
129,31,0.240310078,0,1,3,0,2
128,8,0.0625,0,1,3,0,2
125,55,0.44,0,1,3,0,2
123,60,0.487804878,0,1,3,0,2
122,32,0.262295082,0,1,3,0,2
121,22,0.181818182,0,1,3,0,2
123,35,0.284552846,0,1,3,0,2
131,28,0.213740458,0,1,3,0,2
