Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
116,27,0.232758621,1,2,3,1,4
123,15,0.12195122,1,2,3,1,4
122,30,0.245901639,1,2,3,1,4
125,39,0.312,1,2,3,1,4
124,35,0.282258065,1,2,3,1,4
136,24,0.176470588,1,2,3,1,4
120,23,0.191666667,1,2,3,1,4
127,21,0.165354331,1,2,3,1,4
125,26,0.208,1,2,3,1,4
114,21,0.184210526,1,2,3,1,4
123,38,0.308943089,1,2,3,1,4
127,29,0.228346457,1,2,3,1,4
124,29,0.233870968,1,2,3,1,4
122,31,0.254098361,1,2,3,1,4
123,32,0.260162602,1,2,3,1,4
128,50,0.390625,1,2,3,1,4
121,63,0.520661157,1,2,3,1,4
120,35,0.291666667,1,2,3,1,4
123,41,0.333333333,1,2,3,1,4
122,39,0.319672131,1,2,3,1,4
121,33,0.272727273,1,2,3,1,4
119,34,0.285714286,1,2,3,1,4
119,2,0.016806723,1,2,3,1,4
126,30,0.238095238,1,2,3,1,4
124,21,0.169354839,1,2,3,1,4
126,29,0.23015873,1,2,3,1,4
125,3,0.024,1,2,3,1,4
126,44,0.349206349,1,2,3,1,4
123,44,0.357723577,1,2,3,1,4
121,49,0.404958678,1,2,3,1,4
123,37,0.300813008,1,2,3,1,4
125,35,0.28,1,2,3,1,4
128,32,0.25,1,2,3,1,4
121,38,0.314049587,1,2,3,1,4
121,24,0.198347107,1,2,3,1,4
124,29,0.233870968,1,2,3,1,4
129,37,0.286821705,1,2,3,1,4
129,30,0.23255814,1,2,3,1,4
126,10,0.079365079,1,2,3,1,4
122,42,0.344262295,1,2,3,1,4
126,16,0.126984127,1,2,3,1,4
126,40,0.317460317,1,2,3,1,4
123,24,0.195121951,1,2,3,1,4
124,29,0.233870968,1,2,3,1,4
128,6,0.046875,1,2,3,1,4
123,5,0.040650407,1,2,3,1,4
125,25,0.2,1,2,3,1,4
126,23,0.182539683,1,2,3,1,4
122,22,0.180327869,1,2,3,1,4
128,27,0.2109375,1,2,3,1,4
120,35,0.291666667,1,2,3,1,4
120,23,0.191666667,1,2,3,1,4
123,11,0.089430894,1,2,3,1,4
125,43,0.344,1,2,3,1,4
126,23,0.182539683,1,2,3,1,4
125,24,0.192,1,2,3,1,4
121,7,0.05785124,1,2,3,1,4
119,22,0.18487395,1,2,3,1,4
120,24,0.2,1,2,3,1,4
131,25,0.190839695,1,2,3,1,4
119,36,0.302521008,1,2,3,1,4
121,32,0.26446281,1,2,3,1,4
121,38,0.314049587,1,2,3,1,4
123,28,0.227642276,1,2,3,1,4
119,30,0.25210084,1,2,3,1,4
124,30,0.241935484,1,2,3,1,4
125,14,0.112,1,2,3,1,4
121,39,0.32231405,1,2,3,1,4
120,32,0.266666667,1,2,3,1,4
126,49,0.388888889,1,2,3,1,4
131,37,0.282442748,1,2,3,1,4
129,51,0.395348837,1,2,3,1,4
124,4,0.032258065,1,2,3,1,4
126,45,0.357142857,1,2,3,1,4
120,33,0.275,1,2,3,1,4
120,28,0.233333333,1,2,3,1,4
119,28,0.235294118,1,2,3,1,4
127,40,0.31496063,1,2,3,1,4
120,47,0.391666667,1,2,3,1,4
123,2,0.016260163,1,2,3,1,4
122,11,0.090163934,1,2,3,1,4
124,42,0.338709677,1,2,3,1,4
127,26,0.204724409,1,2,3,1,4
126,41,0.325396825,1,2,3,1,4
125,32,0.256,1,2,3,1,4
123,54,0.43902439,1,2,3,1,4
125,40,0.32,1,2,3,1,4
127,9,0.070866142,1,2,3,1,4
123,24,0.195121951,1,2,3,1,4
125,24,0.192,1,2,3,1,4
122,44,0.360655738,1,2,3,1,4
124,36,0.290322581,1,2,3,1,4
128,44,0.34375,1,2,3,1,4
125,17,0.136,1,2,3,1,4
126,31,0.246031746,1,2,3,1,4
125,41,0.328,1,2,3,1,4
118,11,0.093220339,1,2,3,1,4
125,27,0.216,1,2,3,1,4
127,31,0.244094488,1,2,3,1,4
124,54,0.435483871,1,2,3,1,4
124,42,0.338709677,1,2,3,1,4
122,52,0.426229508,1,2,3,1,4
123,8,0.06504065,1,2,3,1,4
123,29,0.235772358,1,2,3,1,4
120,55,0.458333333,1,2,3,1,4
126,25,0.198412698,1,2,3,1,4
130,26,0.2,1,2,3,1,4
120,31,0.258333333,1,2,3,1,4
124,49,0.39516129,1,2,3,1,4
126,41,0.325396825,1,2,3,1,4
131,30,0.229007634,1,2,3,1,4
124,26,0.209677419,1,2,3,1,4
125,19,0.152,1,2,3,1,4
126,25,0.198412698,1,2,3,1,4
124,38,0.306451613,1,2,3,1,4
123,27,0.219512195,1,2,3,1,4
121,21,0.173553719,1,2,3,1,4
125,39,0.312,1,2,3,1,4
120,53,0.441666667,1,2,3,1,4
120,24,0.2,1,2,3,1,4
120,35,0.291666667,1,2,3,1,4
124,47,0.379032258,1,2,3,1,4
124,42,0.338709677,1,2,3,1,4
120,21,0.175,1,2,3,1,4
123,36,0.292682927,1,2,3,1,4
124,20,0.161290323,1,2,3,1,4
126,40,0.317460317,1,2,3,1,4
123,28,0.227642276,1,2,3,1,4
124,50,0.403225806,1,2,3,1,4
123,22,0.178861789,1,2,3,1,4
117,35,0.299145299,1,2,3,1,4
121,57,0.47107438,1,2,3,1,4
117,41,0.35042735,1,2,3,1,4
120,29,0.241666667,1,2,3,1,4
126,22,0.174603175,1,2,3,1,4
124,31,0.25,1,2,3,1,4
122,30,0.245901639,1,2,3,1,4
118,33,0.279661017,1,2,3,1,4
119,41,0.344537815,1,2,3,1,4
130,40,0.307692308,1,2,3,1,4
123,24,0.195121951,1,2,3,1,4
131,35,0.267175573,1,2,3,1,4
122,23,0.18852459,1,2,3,1,4
123,0,0,1,2,3,1,4
120,32,0.266666667,1,2,3,1,4
119,49,0.411764706,1,2,3,1,4
118,14,0.118644068,1,2,3,1,4
120,28,0.233333333,1,2,3,1,4
119,25,0.210084034,1,2,3,1,4
128,22,0.171875,1,2,3,1,4
124,33,0.266129032,1,2,3,1,4
126,30,0.238095238,1,2,3,1,4
123,3,0.024390244,1,2,3,1,4
126,25,0.198412698,1,2,3,1,4
117,32,0.273504274,1,2,3,1,4
122,25,0.204918033,1,2,3,1,4
121,36,0.297520661,1,2,3,1,4
119,8,0.067226891,1,2,3,1,4
125,29,0.232,1,2,3,1,4
123,36,0.292682927,1,2,3,1,4
123,17,0.138211382,1,2,3,1,4
128,44,0.34375,1,2,3,1,4
126,19,0.150793651,1,2,3,1,4
131,42,0.320610687,1,2,3,1,4
118,40,0.338983051,1,2,3,1,4
125,31,0.248,1,2,3,1,4
128,2,0.015625,1,2,3,1,4
127,48,0.377952756,1,2,3,1,4
120,47,0.391666667,1,2,3,1,4
122,34,0.278688525,1,2,3,1,4
120,31,0.258333333,1,2,3,1,4
122,28,0.229508197,1,2,3,1,4
126,37,0.293650794,1,2,3,1,4
120,7,0.058333333,1,2,3,1,4
129,58,0.449612403,1,2,3,1,4
127,28,0.220472441,1,2,3,1,4
126,53,0.420634921,1,2,3,1,4
122,19,0.155737705,1,2,3,1,4
