Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
125,14,0.112,1,4,3,0,4
124,16,0.129032258,1,4,3,0,4
121,17,0.140495868,1,4,3,0,4
127,26,0.204724409,1,4,3,0,4
126,15,0.119047619,1,4,3,0,4
118,17,0.144067797,1,4,3,0,4
123,20,0.162601626,1,4,3,0,4
123,29,0.235772358,1,4,3,0,4
127,16,0.125984252,1,4,3,0,4
130,20,0.153846154,1,4,3,0,4
125,19,0.152,1,4,3,0,4
128,14,0.109375,1,4,3,0,4
123,14,0.113821138,1,4,3,0,4
126,18,0.142857143,1,4,3,0,4
122,22,0.180327869,1,4,3,0,4
121,20,0.165289256,1,4,3,0,4
125,7,0.056,1,4,3,0,4
126,5,0.03968254,1,4,3,0,4
124,13,0.10483871,1,4,3,0,4
123,18,0.146341463,1,4,3,0,4
129,11,0.085271318,1,4,3,0,4
130,12,0.092307692,1,4,3,0,4
125,10,0.08,1,4,3,0,4
127,22,0.173228346,1,4,3,0,4
127,16,0.125984252,1,4,3,0,4
122,16,0.131147541,1,4,3,0,4
128,16,0.125,1,4,3,0,4
130,16,0.123076923,1,4,3,0,4
123,12,0.097560976,1,4,3,0,4
120,16,0.133333333,1,4,3,0,4
124,16,0.129032258,1,4,3,0,4
120,11,0.091666667,1,4,3,0,4
124,16,0.129032258,1,4,3,0,4
124,2,0.016129032,1,4,3,0,4
128,16,0.125,1,4,3,0,4
125,10,0.08,1,4,3,0,4
124,13,0.10483871,1,4,3,0,4
125,14,0.112,1,4,3,0,4
126,23,0.182539683,1,4,3,0,4
117,19,0.162393162,1,4,3,0,4
127,18,0.141732283,1,4,3,0,4
126,17,0.134920635,1,4,3,0,4
124,21,0.169354839,1,4,3,0,4
121,15,0.123966942,1,4,3,0,4
124,19,0.153225806,1,4,3,0,4
121,27,0.223140496,1,4,3,0,4
128,3,0.0234375,1,4,3,0,4
125,9,0.072,1,4,3,0,4
122,15,0.12295082,1,4,3,0,4
127,11,0.086614173,1,4,3,0,4
131,10,0.076335878,1,4,3,0,4
129,13,0.100775194,1,4,3,0,4
118,15,0.127118644,1,4,3,0,4
128,18,0.140625,1,4,3,0,4
131,19,0.145038168,1,4,3,0,4
126,13,0.103174603,1,4,3,0,4
130,26,0.2,1,4,3,0,4
124,19,0.153225806,1,4,3,0,4
122,13,0.106557377,1,4,3,0,4
126,14,0.111111111,1,4,3,0,4
128,20,0.15625,1,4,3,0,4
120,7,0.058333333,1,4,3,0,4
133,14,0.105263158,1,4,3,0,4
122,15,0.12295082,1,4,3,0,4
122,15,0.12295082,1,4,3,0,4
126,7,0.055555556,1,4,3,0,4
123,14,0.113821138,1,4,3,0,4
120,10,0.083333333,1,4,3,0,4
126,13,0.103174603,1,4,3,0,4
122,10,0.081967213,1,4,3,0,4
124,15,0.120967742,1,4,3,0,4
124,8,0.064516129,1,4,3,0,4
128,8,0.0625,1,4,3,0,4
128,31,0.2421875,1,4,3,0,4
124,14,0.112903226,1,4,3,0,4
124,15,0.120967742,1,4,3,0,4
