Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
125,23,0.184,0,2,1,1,2
122,24,0.196721311,0,2,1,1,2
126,32,0.253968254,0,2,1,1,2
127,17,0.133858268,0,2,1,1,2
125,19,0.152,0,2,1,1,2
124,27,0.217741935,0,2,1,1,2
125,22,0.176,0,2,1,1,2
126,10,0.079365079,0,2,1,1,2
123,21,0.170731707,0,2,1,1,2
124,24,0.193548387,0,2,1,1,2
123,22,0.178861789,0,2,1,1,2
123,16,0.130081301,0,2,1,1,2
128,24,0.1875,0,2,1,1,2
124,17,0.137096774,0,2,1,1,2
125,21,0.168,0,2,1,1,2
123,17,0.138211382,0,2,1,1,2
122,20,0.163934426,0,2,1,1,2
128,13,0.1015625,0,2,1,1,2
117,9,0.076923077,0,2,1,1,2
121,5,0.041322314,0,2,1,1,2
123,16,0.130081301,0,2,1,1,2
125,21,0.168,0,2,1,1,2
130,27,0.207692308,0,2,1,1,2
121,15,0.123966942,0,2,1,1,2
125,16,0.128,0,2,1,1,2
125,15,0.12,0,2,1,1,2
124,0,0,0,2,1,1,2
123,17,0.138211382,0,2,1,1,2
125,20,0.16,0,2,1,1,2
131,21,0.160305344,0,2,1,1,2
123,0,0,0,2,1,1,2
125,28,0.224,0,2,1,1,2
125,26,0.208,0,2,1,1,2
127,21,0.165354331,0,2,1,1,2
121,15,0.123966942,0,2,1,1,2
128,26,0.203125,0,2,1,1,2
127,29,0.228346457,0,2,1,1,2
126,38,0.301587302,0,2,1,1,2
122,14,0.114754098,0,2,1,1,2
127,43,0.338582677,0,2,1,1,2
125,33,0.264,0,2,1,1,2
133,20,0.15037594,0,2,1,1,2
123,17,0.138211382,0,2,1,1,2
132,25,0.189393939,0,2,1,1,2
128,1,0.0078125,0,2,1,1,2
123,27,0.219512195,0,2,1,1,2
126,19,0.150793651,0,2,1,1,2
129,18,0.139534884,0,2,1,1,2
127,18,0.141732283,0,2,1,1,2
125,21,0.168,0,2,1,1,2
128,34,0.265625,0,2,1,1,2
130,23,0.176923077,0,2,1,1,2
124,25,0.201612903,0,2,1,1,2
