Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,31,0.254098361,0,1,3,0,6
127,37,0.291338583,0,1,3,0,6
119,25,0.210084034,0,1,3,0,6
119,38,0.319327731,0,1,3,0,6
120,47,0.391666667,0,1,3,0,6
126,43,0.341269841,0,1,3,0,6
121,51,0.421487603,0,1,3,0,6
121,39,0.32231405,0,1,3,0,6
123,30,0.243902439,0,1,3,0,6
121,51,0.421487603,0,1,3,0,6
124,46,0.370967742,0,1,3,0,6
119,28,0.235294118,0,1,3,0,6
122,11,0.090163934,0,1,3,0,6
120,56,0.466666667,0,1,3,0,6
121,56,0.462809917,0,1,3,0,6
121,33,0.272727273,0,1,3,0,6
126,49,0.388888889,0,1,3,0,6
122,38,0.31147541,0,1,3,0,6
121,27,0.223140496,0,1,3,0,6
123,43,0.349593496,0,1,3,0,6
122,25,0.204918033,0,1,3,0,6
122,30,0.245901639,0,1,3,0,6
124,57,0.459677419,0,1,3,0,6
123,40,0.325203252,0,1,3,0,6
122,29,0.237704918,0,1,3,0,6
123,31,0.25203252,0,1,3,0,6
123,21,0.170731707,0,1,3,0,6
120,39,0.325,0,1,3,0,6
117,45,0.384615385,0,1,3,0,6
123,14,0.113821138,0,1,3,0,6
120,47,0.391666667,0,1,3,0,6
120,23,0.191666667,0,1,3,0,6
125,42,0.336,0,1,3,0,6
122,63,0.516393443,0,1,3,0,6
123,23,0.18699187,0,1,3,0,6
118,24,0.203389831,0,1,3,0,6
123,70,0.569105691,0,1,3,0,6
128,31,0.2421875,0,1,3,0,6
121,34,0.280991736,0,1,3,0,6
122,22,0.180327869,0,1,3,0,6
125,60,0.48,0,1,3,0,6
123,53,0.430894309,0,1,3,0,6
123,47,0.382113821,0,1,3,0,6
127,36,0.283464567,0,1,3,0,6
124,41,0.330645161,0,1,3,0,6
123,17,0.138211382,0,1,3,0,6
121,64,0.52892562,0,1,3,0,6
119,24,0.201680672,0,1,3,0,6
121,43,0.355371901,0,1,3,0,6
125,51,0.408,0,1,3,0,6
122,26,0.213114754,0,1,3,0,6
123,17,0.138211382,0,1,3,0,6
126,13,0.103174603,0,1,3,0,6
121,36,0.297520661,0,1,3,0,6
120,41,0.341666667,0,1,3,0,6
122,55,0.450819672,0,1,3,0,6
121,30,0.247933884,0,1,3,0,6
123,37,0.300813008,0,1,3,0,6
121,32,0.26446281,0,1,3,0,6
124,27,0.217741935,0,1,3,0,6
122,36,0.295081967,0,1,3,0,6
121,31,0.256198347,0,1,3,0,6
122,49,0.401639344,0,1,3,0,6
118,29,0.245762712,0,1,3,0,6
122,26,0.213114754,0,1,3,0,6
123,11,0.089430894,0,1,3,0,6
128,35,0.2734375,0,1,3,0,6
125,37,0.296,0,1,3,0,6
120,40,0.333333333,0,1,3,0,6
120,32,0.266666667,0,1,3,0,6
124,44,0.35483871,0,1,3,0,6
120,23,0.191666667,0,1,3,0,6
123,33,0.268292683,0,1,3,0,6
122,48,0.393442623,0,1,3,0,6
124,45,0.362903226,0,1,3,0,6
120,28,0.233333333,0,1,3,0,6
124,33,0.266129032,0,1,3,0,6
119,42,0.352941176,0,1,3,0,6
125,27,0.216,0,1,3,0,6
124,32,0.258064516,0,1,3,0,6
121,60,0.495867769,0,1,3,0,6
127,34,0.267716535,0,1,3,0,6
121,52,0.429752066,0,1,3,0,6
121,46,0.380165289,0,1,3,0,6
120,27,0.225,0,1,3,0,6
123,42,0.341463415,0,1,3,0,6
120,43,0.358333333,0,1,3,0,6
127,32,0.251968504,0,1,3,0,6
127,56,0.440944882,0,1,3,0,6
118,41,0.347457627,0,1,3,0,6
122,19,0.155737705,0,1,3,0,6
121,14,0.115702479,0,1,3,0,6
127,45,0.354330709,0,1,3,0,6
122,32,0.262295082,0,1,3,0,6
119,47,0.394957983,0,1,3,0,6
119,25,0.210084034,0,1,3,0,6
119,62,0.521008403,0,1,3,0,6
126,51,0.404761905,0,1,3,0,6
120,44,0.366666667,0,1,3,0,6
124,46,0.370967742,0,1,3,0,6
124,38,0.306451613,0,1,3,0,6
122,51,0.418032787,0,1,3,0,6
125,38,0.304,0,1,3,0,6
124,50,0.403225806,0,1,3,0,6
124,42,0.338709677,0,1,3,0,6
122,49,0.401639344,0,1,3,0,6
127,39,0.307086614,0,1,3,0,6
118,19,0.161016949,0,1,3,0,6
127,38,0.299212598,0,1,3,0,6
123,32,0.260162602,0,1,3,0,6
117,47,0.401709402,0,1,3,0,6
126,33,0.261904762,0,1,3,0,6
120,45,0.375,0,1,3,0,6
123,42,0.341463415,0,1,3,0,6
