Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
118,14,0.118644068,1,4,1,0,6
118,12,0.101694915,1,4,1,0,6
124,17,0.137096774,1,4,1,0,6
127,10,0.078740157,1,4,1,0,6
122,8,0.06557377,1,4,1,0,6
123,15,0.12195122,1,4,1,0,6
122,13,0.106557377,1,4,1,0,6
125,12,0.096,1,4,1,0,6
119,13,0.109243697,1,4,1,0,6
124,12,0.096774194,1,4,1,0,6
124,12,0.096774194,1,4,1,0,6
119,21,0.176470588,1,4,1,0,6
121,10,0.082644628,1,4,1,0,6
123,13,0.105691057,1,4,1,0,6
125,20,0.16,1,4,1,0,6
118,13,0.110169492,1,4,1,0,6
121,12,0.099173554,1,4,1,0,6
122,14,0.114754098,1,4,1,0,6
122,16,0.131147541,1,4,1,0,6
125,10,0.08,1,4,1,0,6
122,26,0.213114754,1,4,1,0,6
118,19,0.161016949,1,4,1,0,6
116,18,0.155172414,1,4,1,0,6
122,18,0.147540984,1,4,1,0,6
121,12,0.099173554,1,4,1,0,6
120,20,0.166666667,1,4,1,0,6
116,10,0.086206897,1,4,1,0,6
127,15,0.118110236,1,4,1,0,6
122,17,0.139344262,1,4,1,0,6
126,17,0.134920635,1,4,1,0,6
125,14,0.112,1,4,1,0,6
123,12,0.097560976,1,4,1,0,6
123,14,0.113821138,1,4,1,0,6
123,13,0.105691057,1,4,1,0,6
123,21,0.170731707,1,4,1,0,6
120,12,0.1,1,4,1,0,6
124,13,0.10483871,1,4,1,0,6
126,14,0.111111111,1,4,1,0,6
123,21,0.170731707,1,4,1,0,6
124,8,0.064516129,1,4,1,0,6
126,17,0.134920635,1,4,1,0,6
128,22,0.171875,1,4,1,0,6
123,5,0.040650407,1,4,1,0,6
117,18,0.153846154,1,4,1,0,6
118,15,0.127118644,1,4,1,0,6
121,16,0.132231405,1,4,1,0,6
127,14,0.11023622,1,4,1,0,6
125,13,0.104,1,4,1,0,6
123,15,0.12195122,1,4,1,0,6
123,15,0.12195122,1,4,1,0,6
129,18,0.139534884,1,4,1,0,6
115,16,0.139130435,1,4,1,0,6
127,27,0.212598425,1,4,1,0,6
125,6,0.048,1,4,1,0,6
127,18,0.141732283,1,4,1,0,6
122,18,0.147540984,1,4,1,0,6
122,21,0.172131148,1,4,1,0,6
126,14,0.111111111,1,4,1,0,6
120,15,0.125,1,4,1,0,6
122,11,0.090163934,1,4,1,0,6
126,10,0.079365079,1,4,1,0,6
123,14,0.113821138,1,4,1,0,6
118,11,0.093220339,1,4,1,0,6
130,18,0.138461538,1,4,1,0,6
120,11,0.091666667,1,4,1,0,6
124,12,0.096774194,1,4,1,0,6
124,3,0.024193548,1,4,1,0,6
125,20,0.16,1,4,1,0,6
121,13,0.107438017,1,4,1,0,6
120,16,0.133333333,1,4,1,0,6
127,20,0.157480315,1,4,1,0,6
121,22,0.181818182,1,4,1,0,6
119,8,0.067226891,1,4,1,0,6
119,15,0.12605042,1,4,1,0,6
127,26,0.204724409,1,4,1,0,6
124,17,0.137096774,1,4,1,0,6
123,11,0.089430894,1,4,1,0,6
126,17,0.134920635,1,4,1,0,6
124,12,0.096774194,1,4,1,0,6
121,12,0.099173554,1,4,1,0,6
121,17,0.140495868,1,4,1,0,6
124,14,0.112903226,1,4,1,0,6
121,19,0.157024793,1,4,1,0,6
122,9,0.073770492,1,4,1,0,6
121,20,0.165289256,1,4,1,0,6
123,19,0.154471545,1,4,1,0,6
121,12,0.099173554,1,4,1,0,6
126,11,0.087301587,1,4,1,0,6
125,13,0.104,1,4,1,0,6
126,17,0.134920635,1,4,1,0,6
122,15,0.12295082,1,4,1,0,6
118,9,0.076271186,1,4,1,0,6
126,13,0.103174603,1,4,1,0,6
124,14,0.112903226,1,4,1,0,6
122,8,0.06557377,1,4,1,0,6
125,17,0.136,1,4,1,0,6
122,13,0.106557377,1,4,1,0,6
120,14,0.116666667,1,4,1,0,6
123,21,0.170731707,1,4,1,0,6
121,14,0.115702479,1,4,1,0,6
125,10,0.08,1,4,1,0,6
124,18,0.14516129,1,4,1,0,6
126,19,0.150793651,1,4,1,0,6
117,10,0.085470085,1,4,1,0,6
121,13,0.107438017,1,4,1,0,6
122,15,0.12295082,1,4,1,0,6
125,18,0.144,1,4,1,0,6
125,11,0.088,1,4,1,0,6
122,15,0.12295082,1,4,1,0,6
122,9,0.073770492,1,4,1,0,6
124,19,0.153225806,1,4,1,0,6
122,18,0.147540984,1,4,1,0,6
123,19,0.154471545,1,4,1,0,6
127,15,0.118110236,1,4,1,0,6
119,13,0.109243697,1,4,1,0,6
126,20,0.158730159,1,4,1,0,6
119,12,0.100840336,1,4,1,0,6
123,7,0.056910569,1,4,1,0,6
119,24,0.201680672,1,4,1,0,6
120,7,0.058333333,1,4,1,0,6
124,11,0.088709677,1,4,1,0,6
124,16,0.129032258,1,4,1,0,6
127,7,0.05511811,1,4,1,0,6
125,20,0.16,1,4,1,0,6
121,18,0.148760331,1,4,1,0,6
128,11,0.0859375,1,4,1,0,6
124,15,0.120967742,1,4,1,0,6
125,15,0.12,1,4,1,0,6
124,27,0.217741935,1,4,1,0,6
126,13,0.103174603,1,4,1,0,6
123,13,0.105691057,1,4,1,0,6
120,10,0.083333333,1,4,1,0,6
124,17,0.137096774,1,4,1,0,6
125,3,0.024,1,4,1,0,6
122,13,0.106557377,1,4,1,0,6
125,6,0.048,1,4,1,0,6
123,15,0.12195122,1,4,1,0,6
121,28,0.231404959,1,4,1,0,6
124,14,0.112903226,1,4,1,0,6
118,9,0.076271186,1,4,1,0,6
129,19,0.147286822,1,4,1,0,6
119,16,0.134453782,1,4,1,0,6
128,20,0.15625,1,4,1,0,6
124,10,0.080645161,1,4,1,0,6
122,17,0.139344262,1,4,1,0,6
123,26,0.211382114,1,4,1,0,6
120,15,0.125,1,4,1,0,6
119,11,0.092436975,1,4,1,0,6
127,15,0.118110236,1,4,1,0,6
118,11,0.093220339,1,4,1,0,6
124,10,0.080645161,1,4,1,0,6
121,22,0.181818182,1,4,1,0,6
123,18,0.146341463,1,4,1,0,6
118,15,0.127118644,1,4,1,0,6
127,15,0.118110236,1,4,1,0,6
121,10,0.082644628,1,4,1,0,6
129,7,0.054263566,1,4,1,0,6
126,16,0.126984127,1,4,1,0,6
124,18,0.14516129,1,4,1,0,6
119,15,0.12605042,1,4,1,0,6
120,15,0.125,1,4,1,0,6
122,14,0.114754098,1,4,1,0,6
123,20,0.162601626,1,4,1,0,6
123,11,0.089430894,1,4,1,0,6
121,15,0.123966942,1,4,1,0,6
125,16,0.128,1,4,1,0,6
116,10,0.086206897,1,4,1,0,6
125,13,0.104,1,4,1,0,6
125,20,0.16,1,4,1,0,6
129,16,0.124031008,1,4,1,0,6
123,24,0.195121951,1,4,1,0,6
118,3,0.025423729,1,4,1,0,6
123,12,0.097560976,1,4,1,0,6
126,14,0.111111111,1,4,1,0,6
124,17,0.137096774,1,4,1,0,6
122,16,0.131147541,1,4,1,0,6
117,11,0.094017094,1,4,1,0,6
120,11,0.091666667,1,4,1,0,6
120,12,0.1,1,4,1,0,6
121,14,0.115702479,1,4,1,0,6
123,14,0.113821138,1,4,1,0,6
116,9,0.077586207,1,4,1,0,6
124,19,0.153225806,1,4,1,0,6
120,13,0.108333333,1,4,1,0,6
120,15,0.125,1,4,1,0,6
120,8,0.066666667,1,4,1,0,6
124,15,0.120967742,1,4,1,0,6
125,18,0.144,1,4,1,0,6
121,16,0.132231405,1,4,1,0,6
123,13,0.105691057,1,4,1,0,6
123,14,0.113821138,1,4,1,0,6
124,14,0.112903226,1,4,1,0,6
126,11,0.087301587,1,4,1,0,6
123,10,0.081300813,1,4,1,0,6
119,20,0.168067227,1,4,1,0,6
123,13,0.105691057,1,4,1,0,6
