Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
126,26,0.206349206,1,3,3,1,2
127,26,0.204724409,1,3,3,1,2
124,31,0.25,1,3,3,1,2
126,30,0.238095238,1,3,3,1,2
118,15,0.127118644,1,3,3,1,2
128,17,0.1328125,1,3,3,1,2
127,0,0,1,3,3,1,2
128,21,0.1640625,1,3,3,1,2
132,27,0.204545455,1,3,3,1,2
130,18,0.138461538,1,3,3,1,2
127,17,0.133858268,1,3,3,1,2
127,2,0.015748031,1,3,3,1,2
125,1,0.008,1,3,3,1,2
126,45,0.357142857,1,3,3,1,2
132,16,0.121212121,1,3,3,1,2
127,38,0.299212598,1,3,3,1,2
127,5,0.039370079,1,3,3,1,2
131,24,0.183206107,1,3,3,1,2
126,24,0.19047619,1,3,3,1,2
125,30,0.24,1,3,3,1,2
134,3,0.02238806,1,3,3,1,2
129,50,0.387596899,1,3,3,1,2
129,18,0.139534884,1,3,3,1,2
121,3,0.024793388,1,3,3,1,2
127,43,0.338582677,1,3,3,1,2
122,0,0,1,3,3,1,2
133,12,0.090225564,1,3,3,1,2
125,12,0.096,1,3,3,1,2
124,14,0.112903226,1,3,3,1,2
125,29,0.232,1,3,3,1,2
125,39,0.312,1,3,3,1,2
133,16,0.120300752,1,3,3,1,2
125,24,0.192,1,3,3,1,2
134,27,0.201492537,1,3,3,1,2
124,30,0.241935484,1,3,3,1,2
122,27,0.221311475,1,3,3,1,2
131,45,0.34351145,1,3,3,1,2
125,0,0,1,3,3,1,2
122,16,0.131147541,1,3,3,1,2
125,7,0.056,1,3,3,1,2
129,24,0.186046512,1,3,3,1,2
124,22,0.177419355,1,3,3,1,2
130,37,0.284615385,1,3,3,1,2
129,15,0.11627907,1,3,3,1,2
125,28,0.224,1,3,3,1,2
122,14,0.114754098,1,3,3,1,2
124,0,0,1,3,3,1,2
133,13,0.097744361,1,3,3,1,2
125,22,0.176,1,3,3,1,2
129,28,0.217054264,1,3,3,1,2
127,34,0.267716535,1,3,3,1,2
129,3,0.023255814,1,3,3,1,2
120,22,0.183333333,1,3,3,1,2
130,31,0.238461538,1,3,3,1,2
131,21,0.160305344,1,3,3,1,2
126,0,0,1,3,3,1,2
132,18,0.136363636,1,3,3,1,2
127,26,0.204724409,1,3,3,1,2
132,2,0.015151515,1,3,3,1,2
127,44,0.346456693,1,3,3,1,2
126,10,0.079365079,1,3,3,1,2
133,41,0.308270677,1,3,3,1,2
128,20,0.15625,1,3,3,1,2
132,18,0.136363636,1,3,3,1,2
123,24,0.195121951,1,3,3,1,2
126,21,0.166666667,1,3,3,1,2
127,17,0.133858268,1,3,3,1,2
131,35,0.267175573,1,3,3,1,2
131,27,0.20610687,1,3,3,1,2
130,23,0.176923077,1,3,3,1,2
127,13,0.102362205,1,3,3,1,2
127,34,0.267716535,1,3,3,1,2
120,12,0.1,1,3,3,1,2
123,2,0.016260163,1,3,3,1,2
128,8,0.0625,1,3,3,1,2
128,11,0.0859375,1,3,3,1,2
128,33,0.2578125,1,3,3,1,2
127,40,0.31496063,1,3,3,1,2
127,14,0.11023622,1,3,3,1,2
125,38,0.304,1,3,3,1,2
125,16,0.128,1,3,3,1,2
128,16,0.125,1,3,3,1,2
128,30,0.234375,1,3,3,1,2
132,25,0.189393939,1,3,3,1,2
132,4,0.03030303,1,3,3,1,2
133,19,0.142857143,1,3,3,1,2
130,24,0.184615385,1,3,3,1,2
133,19,0.142857143,1,3,3,1,2
125,18,0.144,1,3,3,1,2
132,35,0.265151515,1,3,3,1,2
126,13,0.103174603,1,3,3,1,2
125,31,0.248,1,3,3,1,2
127,26,0.204724409,1,3,3,1,2
129,30,0.23255814,1,3,3,1,2
136,44,0.323529412,1,3,3,1,2
128,33,0.2578125,1,3,3,1,2
131,3,0.022900763,1,3,3,1,2
127,5,0.039370079,1,3,3,1,2
123,6,0.048780488,1,3,3,1,2
122,36,0.295081967,1,3,3,1,2
125,13,0.104,1,3,3,1,2
129,3,0.023255814,1,3,3,1,2
123,2,0.016260163,1,3,3,1,2
129,32,0.248062016,1,3,3,1,2
128,4,0.03125,1,3,3,1,2
