Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
124,16,0.129032258,0,4,2,1,4
127,12,0.094488189,0,4,2,1,4
128,11,0.0859375,0,4,2,1,4
126,18,0.142857143,0,4,2,1,4
124,14,0.112903226,0,4,2,1,4
129,22,0.170542636,0,4,2,1,4
125,8,0.064,0,4,2,1,4
124,12,0.096774194,0,4,2,1,4
126,14,0.111111111,0,4,2,1,4
126,14,0.111111111,0,4,2,1,4
128,15,0.1171875,0,4,2,1,4
133,7,0.052631579,0,4,2,1,4
130,14,0.107692308,0,4,2,1,4
126,11,0.087301587,0,4,2,1,4
123,10,0.081300813,0,4,2,1,4
123,17,0.138211382,0,4,2,1,4
128,25,0.1953125,0,4,2,1,4
128,23,0.1796875,0,4,2,1,4
128,15,0.1171875,0,4,2,1,4
127,17,0.133858268,0,4,2,1,4
125,23,0.184,0,4,2,1,4
125,18,0.144,0,4,2,1,4
121,14,0.115702479,0,4,2,1,4
124,13,0.10483871,0,4,2,1,4
122,15,0.12295082,0,4,2,1,4
119,22,0.18487395,0,4,2,1,4
130,9,0.069230769,0,4,2,1,4
131,15,0.114503817,0,4,2,1,4
121,11,0.090909091,0,4,2,1,4
121,11,0.090909091,0,4,2,1,4
118,10,0.084745763,0,4,2,1,4
125,10,0.08,0,4,2,1,4
127,17,0.133858268,0,4,2,1,4
129,9,0.069767442,0,4,2,1,4
130,19,0.146153846,0,4,2,1,4
120,21,0.175,0,4,2,1,4
122,13,0.106557377,0,4,2,1,4
125,17,0.136,0,4,2,1,4
119,12,0.100840336,0,4,2,1,4
122,7,0.057377049,0,4,2,1,4
122,16,0.131147541,0,4,2,1,4
129,15,0.11627907,0,4,2,1,4
126,20,0.158730159,0,4,2,1,4
129,11,0.085271318,0,4,2,1,4
125,11,0.088,0,4,2,1,4
117,22,0.188034188,0,4,2,1,4
129,10,0.07751938,0,4,2,1,4
132,21,0.159090909,0,4,2,1,4
119,14,0.117647059,0,4,2,1,4
123,11,0.089430894,0,4,2,1,4
128,21,0.1640625,0,4,2,1,4
123,23,0.18699187,0,4,2,1,4
119,14,0.117647059,0,4,2,1,4
126,17,0.134920635,0,4,2,1,4
129,18,0.139534884,0,4,2,1,4
119,15,0.12605042,0,4,2,1,4
123,24,0.195121951,0,4,2,1,4
124,10,0.080645161,0,4,2,1,4
120,10,0.083333333,0,4,2,1,4
122,25,0.204918033,0,4,2,1,4
126,16,0.126984127,0,4,2,1,4
125,14,0.112,0,4,2,1,4
126,22,0.174603175,0,4,2,1,4
128,10,0.078125,0,4,2,1,4
129,15,0.11627907,0,4,2,1,4
122,17,0.139344262,0,4,2,1,4
126,18,0.142857143,0,4,2,1,4
126,35,0.277777778,0,4,2,1,4
129,18,0.139534884,0,4,2,1,4
123,21,0.170731707,0,4,2,1,4
121,21,0.173553719,0,4,2,1,4
127,17,0.133858268,0,4,2,1,4
126,17,0.134920635,0,4,2,1,4
126,14,0.111111111,0,4,2,1,4
125,10,0.08,0,4,2,1,4
129,19,0.147286822,0,4,2,1,4
127,19,0.149606299,0,4,2,1,4
124,18,0.14516129,0,4,2,1,4
127,9,0.070866142,0,4,2,1,4
132,16,0.121212121,0,4,2,1,4
123,15,0.12195122,0,4,2,1,4
128,26,0.203125,0,4,2,1,4
125,6,0.048,0,4,2,1,4
128,22,0.171875,0,4,2,1,4
124,15,0.120967742,0,4,2,1,4
127,25,0.196850394,0,4,2,1,4
126,21,0.166666667,0,4,2,1,4
128,29,0.2265625,0,4,2,1,4
119,12,0.100840336,0,4,2,1,4
127,13,0.102362205,0,4,2,1,4
124,17,0.137096774,0,4,2,1,4
130,5,0.038461538,0,4,2,1,4
129,18,0.139534884,0,4,2,1,4
125,14,0.112,0,4,2,1,4
120,13,0.108333333,0,4,2,1,4
126,24,0.19047619,0,4,2,1,4
128,27,0.2109375,0,4,2,1,4
123,19,0.154471545,0,4,2,1,4
120,12,0.1,0,4,2,1,4
126,31,0.246031746,0,4,2,1,4
125,20,0.16,0,4,2,1,4
126,12,0.095238095,0,4,2,1,4
126,10,0.079365079,0,4,2,1,4
128,22,0.171875,0,4,2,1,4
122,13,0.106557377,0,4,2,1,4
127,16,0.125984252,0,4,2,1,4
128,27,0.2109375,0,4,2,1,4
123,20,0.162601626,0,4,2,1,4
126,11,0.087301587,0,4,2,1,4
122,10,0.081967213,0,4,2,1,4
126,12,0.095238095,0,4,2,1,4
128,32,0.25,0,4,2,1,4
122,11,0.090163934,0,4,2,1,4
125,9,0.072,0,4,2,1,4
123,14,0.113821138,0,4,2,1,4
128,23,0.1796875,0,4,2,1,4
121,13,0.107438017,0,4,2,1,4
128,14,0.109375,0,4,2,1,4
127,15,0.118110236,0,4,2,1,4
129,20,0.15503876,0,4,2,1,4
131,5,0.038167939,0,4,2,1,4
126,12,0.095238095,0,4,2,1,4
126,13,0.103174603,0,4,2,1,4
126,10,0.079365079,0,4,2,1,4
129,21,0.162790698,0,4,2,1,4
130,14,0.107692308,0,4,2,1,4
121,16,0.132231405,0,4,2,1,4
123,5,0.040650407,0,4,2,1,4
128,20,0.15625,0,4,2,1,4
134,11,0.082089552,0,4,2,1,4
118,19,0.161016949,0,4,2,1,4
124,13,0.10483871,0,4,2,1,4
129,16,0.124031008,0,4,2,1,4
125,24,0.192,0,4,2,1,4
124,11,0.088709677,0,4,2,1,4
125,11,0.088,0,4,2,1,4
124,14,0.112903226,0,4,2,1,4
129,17,0.131782946,0,4,2,1,4
119,11,0.092436975,0,4,2,1,4
