Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
128,25,0.1953125,0,2,1,0,2
124,18,0.14516129,0,2,1,0,2
123,24,0.195121951,0,2,1,0,2
127,29,0.228346457,0,2,1,0,2
123,30,0.243902439,0,2,1,0,2
127,21,0.165354331,0,2,1,0,2
129,20,0.15503876,0,2,1,0,2
122,26,0.213114754,0,2,1,0,2
125,44,0.352,0,2,1,0,2
133,36,0.270676692,0,2,1,0,2
119,43,0.361344538,0,2,1,0,2
125,46,0.368,0,2,1,0,2
127,27,0.212598425,0,2,1,0,2
131,14,0.106870229,0,2,1,0,2
129,25,0.19379845,0,2,1,0,2
122,25,0.204918033,0,2,1,0,2
125,25,0.2,0,2,1,0,2
121,26,0.214876033,0,2,1,0,2
128,6,0.046875,0,2,1,0,2
121,38,0.314049587,0,2,1,0,2
127,34,0.267716535,0,2,1,0,2
123,42,0.341463415,0,2,1,0,2
121,2,0.016528926,0,2,1,0,2
125,14,0.112,0,2,1,0,2
126,23,0.182539683,0,2,1,0,2
133,44,0.330827068,0,2,1,0,2
131,42,0.320610687,0,2,1,0,2
126,28,0.222222222,0,2,1,0,2
126,7,0.055555556,0,2,1,0,2
123,14,0.113821138,0,2,1,0,2
122,54,0.442622951,0,2,1,0,2
122,52,0.426229508,0,2,1,0,2
126,43,0.341269841,0,2,1,0,2
129,20,0.15503876,0,2,1,0,2
127,47,0.37007874,0,2,1,0,2
125,54,0.432,0,2,1,0,2
127,21,0.165354331,0,2,1,0,2
121,34,0.280991736,0,2,1,0,2
127,25,0.196850394,0,2,1,0,2
124,31,0.25,0,2,1,0,2
120,43,0.358333333,0,2,1,0,2
124,29,0.233870968,0,2,1,0,2
128,45,0.3515625,0,2,1,0,2
126,41,0.325396825,0,2,1,0,2
126,32,0.253968254,0,2,1,0,2
128,46,0.359375,0,2,1,0,2
117,20,0.170940171,0,2,1,0,2
127,50,0.393700787,0,2,1,0,2
