Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
118,12,0.101694915,1,4,2,1,6
127,7,0.05511811,1,4,2,1,6
123,16,0.130081301,1,4,2,1,6
127,19,0.149606299,1,4,2,1,6
129,14,0.108527132,1,4,2,1,6
128,21,0.1640625,1,4,2,1,6
123,24,0.195121951,1,4,2,1,6
127,11,0.086614173,1,4,2,1,6
125,28,0.224,1,4,2,1,6
127,19,0.149606299,1,4,2,1,6
124,10,0.080645161,1,4,2,1,6
130,13,0.1,1,4,2,1,6
121,23,0.190082645,1,4,2,1,6
126,10,0.079365079,1,4,2,1,6
130,19,0.146153846,1,4,2,1,6
127,12,0.094488189,1,4,2,1,6
124,22,0.177419355,1,4,2,1,6
124,22,0.177419355,1,4,2,1,6
125,15,0.12,1,4,2,1,6
125,13,0.104,1,4,2,1,6
123,9,0.073170732,1,4,2,1,6
129,19,0.147286822,1,4,2,1,6
126,9,0.071428571,1,4,2,1,6
126,13,0.103174603,1,4,2,1,6
124,19,0.153225806,1,4,2,1,6
129,15,0.11627907,1,4,2,1,6
127,3,0.023622047,1,4,2,1,6
123,12,0.097560976,1,4,2,1,6
124,18,0.14516129,1,4,2,1,6
129,32,0.248062016,1,4,2,1,6
126,16,0.126984127,1,4,2,1,6
119,23,0.193277311,1,4,2,1,6
128,17,0.1328125,1,4,2,1,6
124,17,0.137096774,1,4,2,1,6
126,12,0.095238095,1,4,2,1,6
124,13,0.10483871,1,4,2,1,6
126,10,0.079365079,1,4,2,1,6
124,15,0.120967742,1,4,2,1,6
124,16,0.129032258,1,4,2,1,6
129,27,0.209302326,1,4,2,1,6
128,21,0.1640625,1,4,2,1,6
126,18,0.142857143,1,4,2,1,6
130,25,0.192307692,1,4,2,1,6
125,8,0.064,1,4,2,1,6
123,22,0.178861789,1,4,2,1,6
127,23,0.181102362,1,4,2,1,6
125,12,0.096,1,4,2,1,6
125,15,0.12,1,4,2,1,6
123,7,0.056910569,1,4,2,1,6
125,20,0.16,1,4,2,1,6
124,14,0.112903226,1,4,2,1,6
122,10,0.081967213,1,4,2,1,6
125,24,0.192,1,4,2,1,6
125,29,0.232,1,4,2,1,6
124,17,0.137096774,1,4,2,1,6
124,18,0.14516129,1,4,2,1,6
