Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
123,8,0.06504065,1,4,2,0,4
119,15,0.12605042,1,4,2,0,4
123,13,0.105691057,1,4,2,0,4
121,18,0.148760331,1,4,2,0,4
126,14,0.111111111,1,4,2,0,4
126,19,0.150793651,1,4,2,0,4
122,15,0.12295082,1,4,2,0,4
118,17,0.144067797,1,4,2,0,4
121,9,0.074380165,1,4,2,0,4
124,15,0.120967742,1,4,2,0,4
119,15,0.12605042,1,4,2,0,4
126,24,0.19047619,1,4,2,0,4
120,25,0.208333333,1,4,2,0,4
126,9,0.071428571,1,4,2,0,4
119,1,0.008403361,1,4,2,0,4
121,16,0.132231405,1,4,2,0,4
127,20,0.157480315,1,4,2,0,4
124,14,0.112903226,1,4,2,0,4
123,12,0.097560976,1,4,2,0,4
119,4,0.033613445,1,4,2,0,4
128,23,0.1796875,1,4,2,0,4
122,16,0.131147541,1,4,2,0,4
118,12,0.101694915,1,4,2,0,4
120,18,0.15,1,4,2,0,4
125,18,0.144,1,4,2,0,4
127,14,0.11023622,1,4,2,0,4
122,19,0.155737705,1,4,2,0,4
124,20,0.161290323,1,4,2,0,4
119,10,0.084033613,1,4,2,0,4
123,12,0.097560976,1,4,2,0,4
125,13,0.104,1,4,2,0,4
123,17,0.138211382,1,4,2,0,4
120,16,0.133333333,1,4,2,0,4
125,10,0.08,1,4,2,0,4
117,10,0.085470085,1,4,2,0,4
120,13,0.108333333,1,4,2,0,4
121,13,0.107438017,1,4,2,0,4
122,14,0.114754098,1,4,2,0,4
125,15,0.12,1,4,2,0,4
126,15,0.119047619,1,4,2,0,4
125,10,0.08,1,4,2,0,4
122,7,0.057377049,1,4,2,0,4
122,22,0.180327869,1,4,2,0,4
122,12,0.098360656,1,4,2,0,4
119,13,0.109243697,1,4,2,0,4
127,26,0.204724409,1,4,2,0,4
125,19,0.152,1,4,2,0,4
118,16,0.13559322,1,4,2,0,4
120,11,0.091666667,1,4,2,0,4
122,13,0.106557377,1,4,2,0,4
118,14,0.118644068,1,4,2,0,4
130,10,0.076923077,1,4,2,0,4
121,9,0.074380165,1,4,2,0,4
116,19,0.163793103,1,4,2,0,4
124,12,0.096774194,1,4,2,0,4
122,17,0.139344262,1,4,2,0,4
122,16,0.131147541,1,4,2,0,4
118,19,0.161016949,1,4,2,0,4
123,5,0.040650407,1,4,2,0,4
126,18,0.142857143,1,4,2,0,4
121,23,0.190082645,1,4,2,0,4
126,12,0.095238095,1,4,2,0,4
119,18,0.151260504,1,4,2,0,4
129,25,0.19379845,1,4,2,0,4
119,20,0.168067227,1,4,2,0,4
123,21,0.170731707,1,4,2,0,4
122,14,0.114754098,1,4,2,0,4
123,18,0.146341463,1,4,2,0,4
125,12,0.096,1,4,2,0,4
120,15,0.125,1,4,2,0,4
119,19,0.159663866,1,4,2,0,4
123,12,0.097560976,1,4,2,0,4
121,16,0.132231405,1,4,2,0,4
120,17,0.141666667,1,4,2,0,4
122,16,0.131147541,1,4,2,0,4
119,18,0.151260504,1,4,2,0,4
123,22,0.178861789,1,4,2,0,4
124,24,0.193548387,1,4,2,0,4
119,21,0.176470588,1,4,2,0,4
121,6,0.049586777,1,4,2,0,4
120,13,0.108333333,1,4,2,0,4
122,21,0.172131148,1,4,2,0,4
124,8,0.064516129,1,4,2,0,4
120,22,0.183333333,1,4,2,0,4
125,14,0.112,1,4,2,0,4
127,19,0.149606299,1,4,2,0,4
122,23,0.18852459,1,4,2,0,4
125,11,0.088,1,4,2,0,4
126,15,0.119047619,1,4,2,0,4
119,12,0.100840336,1,4,2,0,4
127,21,0.165354331,1,4,2,0,4
120,14,0.116666667,1,4,2,0,4
