Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,27,0.221311475,0,1,3,1,4
130,33,0.253846154,0,1,3,1,4
128,31,0.2421875,0,1,3,1,4
128,34,0.265625,0,1,3,1,4
121,44,0.363636364,0,1,3,1,4
121,53,0.438016529,0,1,3,1,4
124,30,0.241935484,0,1,3,1,4
127,63,0.496062992,0,1,3,1,4
124,33,0.266129032,0,1,3,1,4
123,8,0.06504065,0,1,3,1,4
128,59,0.4609375,0,1,3,1,4
126,43,0.341269841,0,1,3,1,4
124,44,0.35483871,0,1,3,1,4
121,36,0.297520661,0,1,3,1,4
128,64,0.5,0,1,3,1,4
126,47,0.373015873,0,1,3,1,4
126,38,0.301587302,0,1,3,1,4
123,45,0.365853659,0,1,3,1,4
123,54,0.43902439,0,1,3,1,4
125,26,0.208,0,1,3,1,4
126,38,0.301587302,0,1,3,1,4
123,36,0.292682927,0,1,3,1,4
125,22,0.176,0,1,3,1,4
124,46,0.370967742,0,1,3,1,4
124,43,0.346774194,0,1,3,1,4
123,49,0.398373984,0,1,3,1,4
129,62,0.480620155,0,1,3,1,4
123,17,0.138211382,0,1,3,1,4
125,27,0.216,0,1,3,1,4
130,35,0.269230769,0,1,3,1,4
127,57,0.448818898,0,1,3,1,4
129,25,0.19379845,0,1,3,1,4
117,37,0.316239316,0,1,3,1,4
121,5,0.041322314,0,1,3,1,4
127,35,0.275590551,0,1,3,1,4
122,19,0.155737705,0,1,3,1,4
126,36,0.285714286,0,1,3,1,4
118,27,0.228813559,0,1,3,1,4
128,40,0.3125,0,1,3,1,4
126,28,0.222222222,0,1,3,1,4
125,10,0.08,0,1,3,1,4
129,47,0.364341085,0,1,3,1,4
126,55,0.436507937,0,1,3,1,4
117,38,0.324786325,0,1,3,1,4
125,28,0.224,0,1,3,1,4
125,56,0.448,0,1,3,1,4
127,24,0.188976378,0,1,3,1,4
125,46,0.368,0,1,3,1,4
131,25,0.190839695,0,1,3,1,4
122,61,0.5,0,1,3,1,4
128,30,0.234375,0,1,3,1,4
129,26,0.201550388,0,1,3,1,4
128,30,0.234375,0,1,3,1,4
126,62,0.492063492,0,1,3,1,4
132,2,0.015151515,0,1,3,1,4
119,5,0.042016807,0,1,3,1,4
127,46,0.362204724,0,1,3,1,4
127,52,0.409448819,0,1,3,1,4
124,25,0.201612903,0,1,3,1,4
127,32,0.251968504,0,1,3,1,4
129,37,0.286821705,0,1,3,1,4
129,33,0.255813953,0,1,3,1,4
123,34,0.276422764,0,1,3,1,4
119,23,0.193277311,0,1,3,1,4
126,37,0.293650794,0,1,3,1,4
127,41,0.322834646,0,1,3,1,4
124,14,0.112903226,0,1,3,1,4
126,41,0.325396825,0,1,3,1,4
123,36,0.292682927,0,1,3,1,4
129,39,0.302325581,0,1,3,1,4
125,67,0.536,0,1,3,1,4
131,54,0.41221374,0,1,3,1,4
122,5,0.040983607,0,1,3,1,4
125,57,0.456,0,1,3,1,4
121,35,0.289256198,0,1,3,1,4
121,51,0.421487603,0,1,3,1,4
126,57,0.452380952,0,1,3,1,4
123,30,0.243902439,0,1,3,1,4
122,37,0.303278689,0,1,3,1,4
126,39,0.30952381,0,1,3,1,4
127,7,0.05511811,0,1,3,1,4
129,35,0.271317829,0,1,3,1,4
127,40,0.31496063,0,1,3,1,4
125,19,0.152,0,1,3,1,4
129,48,0.372093023,0,1,3,1,4
127,37,0.291338583,0,1,3,1,4
123,63,0.512195122,0,1,3,1,4
119,25,0.210084034,0,1,3,1,4
127,17,0.133858268,0,1,3,1,4
119,6,0.050420168,0,1,3,1,4
129,55,0.426356589,0,1,3,1,4
126,58,0.46031746,0,1,3,1,4
131,54,0.41221374,0,1,3,1,4
127,2,0.015748031,0,1,3,1,4
129,35,0.271317829,0,1,3,1,4
124,38,0.306451613,0,1,3,1,4
121,35,0.289256198,0,1,3,1,4
124,24,0.193548387,0,1,3,1,4
126,13,0.103174603,0,1,3,1,4
122,37,0.303278689,0,1,3,1,4
120,36,0.3,0,1,3,1,4
131,58,0.442748092,0,1,3,1,4
123,34,0.276422764,0,1,3,1,4
129,36,0.279069767,0,1,3,1,4
128,49,0.3828125,0,1,3,1,4
128,28,0.21875,0,1,3,1,4
128,48,0.375,0,1,3,1,4
133,59,0.443609023,0,1,3,1,4
128,40,0.3125,0,1,3,1,4
131,51,0.389312977,0,1,3,1,4
128,47,0.3671875,0,1,3,1,4
128,16,0.125,0,1,3,1,4
125,40,0.32,0,1,3,1,4
124,45,0.362903226,0,1,3,1,4
121,18,0.148760331,0,1,3,1,4
123,18,0.146341463,0,1,3,1,4
126,56,0.444444444,0,1,3,1,4
125,20,0.16,0,1,3,1,4
129,35,0.271317829,0,1,3,1,4
124,42,0.338709677,0,1,3,1,4
126,8,0.063492063,0,1,3,1,4
121,38,0.314049587,0,1,3,1,4
132,38,0.287878788,0,1,3,1,4
129,30,0.23255814,0,1,3,1,4
121,52,0.429752066,0,1,3,1,4
126,41,0.325396825,0,1,3,1,4
123,36,0.292682927,0,1,3,1,4
128,42,0.328125,0,1,3,1,4
126,30,0.238095238,0,1,3,1,4
124,39,0.314516129,0,1,3,1,4
124,38,0.306451613,0,1,3,1,4
119,50,0.420168067,0,1,3,1,4
126,42,0.333333333,0,1,3,1,4
126,5,0.03968254,0,1,3,1,4
126,40,0.317460317,0,1,3,1,4
123,44,0.357723577,0,1,3,1,4
125,46,0.368,0,1,3,1,4
130,42,0.323076923,0,1,3,1,4
127,16,0.125984252,0,1,3,1,4
126,51,0.404761905,0,1,3,1,4
129,66,0.511627907,0,1,3,1,4
123,53,0.430894309,0,1,3,1,4
128,57,0.4453125,0,1,3,1,4
127,55,0.433070866,0,1,3,1,4
123,32,0.260162602,0,1,3,1,4
125,2,0.016,0,1,3,1,4
133,20,0.15037594,0,1,3,1,4
125,47,0.376,0,1,3,1,4
126,39,0.30952381,0,1,3,1,4
122,49,0.401639344,0,1,3,1,4
122,33,0.270491803,0,1,3,1,4
125,35,0.28,0,1,3,1,4
125,35,0.28,0,1,3,1,4
124,65,0.524193548,0,1,3,1,4
125,41,0.328,0,1,3,1,4
126,34,0.26984127,0,1,3,1,4
124,39,0.314516129,0,1,3,1,4
123,9,0.073170732,0,1,3,1,4
125,34,0.272,0,1,3,1,4
125,54,0.432,0,1,3,1,4
131,13,0.099236641,0,1,3,1,4
124,33,0.266129032,0,1,3,1,4
120,30,0.25,0,1,3,1,4
124,40,0.322580645,0,1,3,1,4
123,40,0.325203252,0,1,3,1,4
127,16,0.125984252,0,1,3,1,4
121,30,0.247933884,0,1,3,1,4
124,22,0.177419355,0,1,3,1,4
121,45,0.371900826,0,1,3,1,4
122,35,0.286885246,0,1,3,1,4
125,59,0.472,0,1,3,1,4
131,14,0.106870229,0,1,3,1,4
127,46,0.362204724,0,1,3,1,4
125,64,0.512,0,1,3,1,4
129,43,0.333333333,0,1,3,1,4
127,45,0.354330709,0,1,3,1,4
123,36,0.292682927,0,1,3,1,4
126,50,0.396825397,0,1,3,1,4
124,24,0.193548387,0,1,3,1,4
121,25,0.20661157,0,1,3,1,4
119,28,0.235294118,0,1,3,1,4
