Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
126,33,0.261904762,0,3,3,0,2
123,17,0.138211382,0,3,3,0,2
125,28,0.224,0,3,3,0,2
128,34,0.265625,0,3,3,0,2
129,16,0.124031008,0,3,3,0,2
129,13,0.100775194,0,3,3,0,2
126,25,0.198412698,0,3,3,0,2
125,12,0.096,0,3,3,0,2
129,35,0.271317829,0,3,3,0,2
122,23,0.18852459,0,3,3,0,2
123,10,0.081300813,0,3,3,0,2
119,23,0.193277311,0,3,3,0,2
130,15,0.115384615,0,3,3,0,2
126,14,0.111111111,0,3,3,0,2
126,22,0.174603175,0,3,3,0,2
126,42,0.333333333,0,3,3,0,2
123,36,0.292682927,0,3,3,0,2
126,23,0.182539683,0,3,3,0,2
121,41,0.338842975,0,3,3,0,2
128,29,0.2265625,0,3,3,0,2
127,34,0.267716535,0,3,3,0,2
125,15,0.12,0,3,3,0,2
126,19,0.150793651,0,3,3,0,2
129,17,0.131782946,0,3,3,0,2
121,38,0.314049587,0,3,3,0,2
118,12,0.101694915,0,3,3,0,2
127,22,0.173228346,0,3,3,0,2
125,30,0.24,0,3,3,0,2
128,19,0.1484375,0,3,3,0,2
122,37,0.303278689,0,3,3,0,2
120,39,0.325,0,3,3,0,2
127,26,0.204724409,0,3,3,0,2
120,38,0.316666667,0,3,3,0,2
131,16,0.122137405,0,3,3,0,2
123,17,0.138211382,0,3,3,0,2
124,21,0.169354839,0,3,3,0,2
126,13,0.103174603,0,3,3,0,2
127,23,0.181102362,0,3,3,0,2
122,47,0.385245902,0,3,3,0,2
126,27,0.214285714,0,3,3,0,2
120,39,0.325,0,3,3,0,2
126,35,0.277777778,0,3,3,0,2
129,3,0.023255814,0,3,3,0,2
128,13,0.1015625,0,3,3,0,2
129,35,0.271317829,0,3,3,0,2
129,14,0.108527132,0,3,3,0,2
129,7,0.054263566,0,3,3,0,2
123,31,0.25203252,0,3,3,0,2
130,49,0.376923077,0,3,3,0,2
121,33,0.272727273,0,3,3,0,2
122,15,0.12295082,0,3,3,0,2
132,20,0.151515152,0,3,3,0,2
128,0,0,0,3,3,0,2
121,51,0.421487603,0,3,3,0,2
126,30,0.238095238,0,3,3,0,2
131,44,0.335877863,0,3,3,0,2
120,27,0.225,0,3,3,0,2
128,42,0.328125,0,3,3,0,2
122,42,0.344262295,0,3,3,0,2
127,15,0.118110236,0,3,3,0,2
126,62,0.492063492,0,3,3,0,2
125,12,0.096,0,3,3,0,2
129,16,0.124031008,0,3,3,0,2
123,17,0.138211382,0,3,3,0,2
127,2,0.015748031,0,3,3,0,2
125,0,0,0,3,3,0,2
131,14,0.106870229,0,3,3,0,2
127,28,0.220472441,0,3,3,0,2
125,31,0.248,0,3,3,0,2
123,29,0.235772358,0,3,3,0,2
123,30,0.243902439,0,3,3,0,2
129,30,0.23255814,0,3,3,0,2
123,46,0.37398374,0,3,3,0,2
121,14,0.115702479,0,3,3,0,2
131,22,0.167938931,0,3,3,0,2
121,36,0.297520661,0,3,3,0,2
126,31,0.246031746,0,3,3,0,2
125,22,0.176,0,3,3,0,2
122,23,0.18852459,0,3,3,0,2
126,25,0.198412698,0,3,3,0,2
124,26,0.209677419,0,3,3,0,2
122,32,0.262295082,0,3,3,0,2
126,25,0.198412698,0,3,3,0,2
121,49,0.404958678,0,3,3,0,2
126,26,0.206349206,0,3,3,0,2
119,29,0.243697479,0,3,3,0,2
127,23,0.181102362,0,3,3,0,2
127,37,0.291338583,0,3,3,0,2
120,33,0.275,0,3,3,0,2
123,15,0.12195122,0,3,3,0,2
127,13,0.102362205,0,3,3,0,2
121,28,0.231404959,0,3,3,0,2
129,39,0.302325581,0,3,3,0,2
121,10,0.082644628,0,3,3,0,2
124,23,0.185483871,0,3,3,0,2
123,32,0.260162602,0,3,3,0,2
125,38,0.304,0,3,3,0,2
124,40,0.322580645,0,3,3,0,2
127,16,0.125984252,0,3,3,0,2
123,21,0.170731707,0,3,3,0,2
121,20,0.165289256,0,3,3,0,2
129,1,0.007751938,0,3,3,0,2
122,32,0.262295082,0,3,3,0,2
126,26,0.206349206,0,3,3,0,2
125,35,0.28,0,3,3,0,2
125,33,0.264,0,3,3,0,2
124,22,0.177419355,0,3,3,0,2
126,11,0.087301587,0,3,3,0,2
124,41,0.330645161,0,3,3,0,2
120,19,0.158333333,0,3,3,0,2
124,22,0.177419355,0,3,3,0,2
126,36,0.285714286,0,3,3,0,2
130,52,0.4,0,3,3,0,2
122,33,0.270491803,0,3,3,0,2
129,25,0.19379845,0,3,3,0,2
126,27,0.214285714,0,3,3,0,2
119,26,0.218487395,0,3,3,0,2
117,29,0.247863248,0,3,3,0,2
124,26,0.209677419,0,3,3,0,2
128,32,0.25,0,3,3,0,2
125,17,0.136,0,3,3,0,2
126,33,0.261904762,0,3,3,0,2
121,22,0.181818182,0,3,3,0,2
124,12,0.096774194,0,3,3,0,2
128,28,0.21875,0,3,3,0,2
128,29,0.2265625,0,3,3,0,2
127,18,0.141732283,0,3,3,0,2
122,6,0.049180328,0,3,3,0,2
126,31,0.246031746,0,3,3,0,2
125,29,0.232,0,3,3,0,2
135,31,0.22962963,0,3,3,0,2
127,33,0.25984252,0,3,3,0,2
127,16,0.125984252,0,3,3,0,2
132,31,0.234848485,0,3,3,0,2
123,31,0.25203252,0,3,3,0,2
122,23,0.18852459,0,3,3,0,2
124,33,0.266129032,0,3,3,0,2
128,24,0.1875,0,3,3,0,2
121,19,0.157024793,0,3,3,0,2
121,17,0.140495868,0,3,3,0,2
123,23,0.18699187,0,3,3,0,2
125,31,0.248,0,3,3,0,2
126,21,0.166666667,0,3,3,0,2
124,19,0.153225806,0,3,3,0,2
129,19,0.147286822,0,3,3,0,2
130,33,0.253846154,0,3,3,0,2
127,39,0.307086614,0,3,3,0,2
128,46,0.359375,0,3,3,0,2
125,34,0.272,0,3,3,0,2
124,26,0.209677419,0,3,3,0,2
127,35,0.275590551,0,3,3,0,2
124,20,0.161290323,0,3,3,0,2
120,36,0.3,0,3,3,0,2
123,20,0.162601626,0,3,3,0,2
129,1,0.007751938,0,3,3,0,2
124,23,0.185483871,0,3,3,0,2
126,35,0.277777778,0,3,3,0,2
127,8,0.062992126,0,3,3,0,2
123,36,0.292682927,0,3,3,0,2
132,31,0.234848485,0,3,3,0,2
123,18,0.146341463,0,3,3,0,2
125,30,0.24,0,3,3,0,2
131,16,0.122137405,0,3,3,0,2
117,22,0.188034188,0,3,3,0,2
122,28,0.229508197,0,3,3,0,2
128,32,0.25,0,3,3,0,2
118,25,0.211864407,0,3,3,0,2
128,6,0.046875,0,3,3,0,2
122,29,0.237704918,0,3,3,0,2
123,34,0.276422764,0,3,3,0,2
126,16,0.126984127,0,3,3,0,2
127,17,0.133858268,0,3,3,0,2
124,40,0.322580645,0,3,3,0,2
130,38,0.292307692,0,3,3,0,2
127,21,0.165354331,0,3,3,0,2
130,26,0.2,0,3,3,0,2
121,19,0.157024793,0,3,3,0,2
124,16,0.129032258,0,3,3,0,2
127,9,0.070866142,0,3,3,0,2
131,27,0.20610687,0,3,3,0,2
122,33,0.270491803,0,3,3,0,2
129,38,0.294573643,0,3,3,0,2
119,25,0.210084034,0,3,3,0,2
125,43,0.344,0,3,3,0,2
120,18,0.15,0,3,3,0,2
121,16,0.132231405,0,3,3,0,2
119,42,0.352941176,0,3,3,0,2
126,29,0.23015873,0,3,3,0,2
123,23,0.18699187,0,3,3,0,2
128,28,0.21875,0,3,3,0,2
121,4,0.033057851,0,3,3,0,2
125,20,0.16,0,3,3,0,2
131,20,0.152671756,0,3,3,0,2
128,26,0.203125,0,3,3,0,2
122,11,0.090163934,0,3,3,0,2
125,28,0.224,0,3,3,0,2
130,21,0.161538462,0,3,3,0,2
121,25,0.20661157,0,3,3,0,2
123,19,0.154471545,0,3,3,0,2
125,24,0.192,0,3,3,0,2
124,19,0.153225806,0,3,3,0,2
125,41,0.328,0,3,3,0,2
126,17,0.134920635,0,3,3,0,2
122,37,0.303278689,0,3,3,0,2
124,15,0.120967742,0,3,3,0,2
128,26,0.203125,0,3,3,0,2
127,38,0.299212598,0,3,3,0,2
122,23,0.18852459,0,3,3,0,2
123,39,0.317073171,0,3,3,0,2
126,34,0.26984127,0,3,3,0,2
125,44,0.352,0,3,3,0,2
127,24,0.188976378,0,3,3,0,2
126,45,0.357142857,0,3,3,0,2
123,29,0.235772358,0,3,3,0,2
124,29,0.233870968,0,3,3,0,2
130,24,0.184615385,0,3,3,0,2
123,45,0.365853659,0,3,3,0,2
126,26,0.206349206,0,3,3,0,2
124,26,0.209677419,0,3,3,0,2
126,26,0.206349206,0,3,3,0,2
130,13,0.1,0,3,3,0,2
128,21,0.1640625,0,3,3,0,2
134,21,0.156716418,0,3,3,0,2
127,44,0.346456693,0,3,3,0,2
127,18,0.141732283,0,3,3,0,2
123,28,0.227642276,0,3,3,0,2
117,18,0.153846154,0,3,3,0,2
127,27,0.212598425,0,3,3,0,2
128,26,0.203125,0,3,3,0,2
