Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
128,30,0.234375,1,1,3,0,4
126,33,0.261904762,1,1,3,0,4
127,28,0.220472441,1,1,3,0,4
122,45,0.368852459,1,1,3,0,4
118,19,0.161016949,1,1,3,0,4
123,24,0.195121951,1,1,3,0,4
122,32,0.262295082,1,1,3,0,4
127,25,0.196850394,1,1,3,0,4
121,46,0.380165289,1,1,3,0,4
126,33,0.261904762,1,1,3,0,4
120,36,0.3,1,1,3,0,4
120,46,0.383333333,1,1,3,0,4
123,29,0.235772358,1,1,3,0,4
124,5,0.040322581,1,1,3,0,4
121,14,0.115702479,1,1,3,0,4
126,54,0.428571429,1,1,3,0,4
126,46,0.365079365,1,1,3,0,4
125,51,0.408,1,1,3,0,4
123,34,0.276422764,1,1,3,0,4
121,33,0.272727273,1,1,3,0,4
124,49,0.39516129,1,1,3,0,4
124,58,0.467741935,1,1,3,0,4
125,17,0.136,1,1,3,0,4
124,35,0.282258065,1,1,3,0,4
126,54,0.428571429,1,1,3,0,4
126,36,0.285714286,1,1,3,0,4
123,20,0.162601626,1,1,3,0,4
126,38,0.301587302,1,1,3,0,4
129,32,0.248062016,1,1,3,0,4
128,39,0.3046875,1,1,3,0,4
126,33,0.261904762,1,1,3,0,4
126,68,0.53968254,1,1,3,0,4
128,4,0.03125,1,1,3,0,4
123,32,0.260162602,1,1,3,0,4
134,43,0.320895522,1,1,3,0,4
124,12,0.096774194,1,1,3,0,4
127,48,0.377952756,1,1,3,0,4
120,38,0.316666667,1,1,3,0,4
124,45,0.362903226,1,1,3,0,4
123,38,0.308943089,1,1,3,0,4
126,26,0.206349206,1,1,3,0,4
126,19,0.150793651,1,1,3,0,4
124,19,0.153225806,1,1,3,0,4
124,44,0.35483871,1,1,3,0,4
123,29,0.235772358,1,1,3,0,4
129,28,0.217054264,1,1,3,0,4
124,8,0.064516129,1,1,3,0,4
123,38,0.308943089,1,1,3,0,4
126,57,0.452380952,1,1,3,0,4
127,59,0.464566929,1,1,3,0,4
130,37,0.284615385,1,1,3,0,4
125,48,0.384,1,1,3,0,4
123,47,0.382113821,1,1,3,0,4
119,25,0.210084034,1,1,3,0,4
121,35,0.289256198,1,1,3,0,4
126,23,0.182539683,1,1,3,0,4
127,36,0.283464567,1,1,3,0,4
122,38,0.31147541,1,1,3,0,4
121,22,0.181818182,1,1,3,0,4
117,8,0.068376068,1,1,3,0,4
125,52,0.416,1,1,3,0,4
124,40,0.322580645,1,1,3,0,4
116,52,0.448275862,1,1,3,0,4
121,34,0.280991736,1,1,3,0,4
126,48,0.380952381,1,1,3,0,4
124,25,0.201612903,1,1,3,0,4
124,24,0.193548387,1,1,3,0,4
125,39,0.312,1,1,3,0,4
123,41,0.333333333,1,1,3,0,4
119,26,0.218487395,1,1,3,0,4
