Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
127,65,0.511811024,0,1,2,1,4
121,37,0.305785124,0,1,2,1,4
124,32,0.258064516,0,1,2,1,4
120,47,0.391666667,0,1,2,1,4
127,26,0.204724409,0,1,2,1,4
133,35,0.263157895,0,1,2,1,4
123,38,0.308943089,0,1,2,1,4
123,54,0.43902439,0,1,2,1,4
132,39,0.295454545,0,1,2,1,4
122,28,0.229508197,0,1,2,1,4
120,43,0.358333333,0,1,2,1,4
128,67,0.5234375,0,1,2,1,4
124,34,0.274193548,0,1,2,1,4
130,48,0.369230769,0,1,2,1,4
122,43,0.352459016,0,1,2,1,4
123,30,0.243902439,0,1,2,1,4
122,32,0.262295082,0,1,2,1,4
125,14,0.112,0,1,2,1,4
125,39,0.312,0,1,2,1,4
127,53,0.417322835,0,1,2,1,4
126,29,0.23015873,0,1,2,1,4
123,62,0.504065041,0,1,2,1,4
129,43,0.333333333,0,1,2,1,4
131,56,0.427480916,0,1,2,1,4
130,10,0.076923077,0,1,2,1,4
125,59,0.472,0,1,2,1,4
132,58,0.439393939,0,1,2,1,4
122,18,0.147540984,0,1,2,1,4
127,39,0.307086614,0,1,2,1,4
128,41,0.3203125,0,1,2,1,4
127,8,0.062992126,0,1,2,1,4
127,50,0.393700787,0,1,2,1,4
124,14,0.112903226,0,1,2,1,4
124,32,0.258064516,0,1,2,1,4
127,39,0.307086614,0,1,2,1,4
125,35,0.28,0,1,2,1,4
126,28,0.222222222,0,1,2,1,4
121,12,0.099173554,0,1,2,1,4
124,21,0.169354839,0,1,2,1,4
129,0,0,0,1,2,1,4
124,58,0.467741935,0,1,2,1,4
128,18,0.140625,0,1,2,1,4
127,10,0.078740157,0,1,2,1,4
125,43,0.344,0,1,2,1,4
127,61,0.480314961,0,1,2,1,4
124,29,0.233870968,0,1,2,1,4
125,51,0.408,0,1,2,1,4
131,41,0.312977099,0,1,2,1,4
121,36,0.297520661,0,1,2,1,4
122,23,0.18852459,0,1,2,1,4
124,38,0.306451613,0,1,2,1,4
119,40,0.336134454,0,1,2,1,4
121,57,0.47107438,0,1,2,1,4
121,59,0.487603306,0,1,2,1,4
125,48,0.384,0,1,2,1,4
126,28,0.222222222,0,1,2,1,4
127,31,0.244094488,0,1,2,1,4
126,43,0.341269841,0,1,2,1,4
124,39,0.314516129,0,1,2,1,4
126,16,0.126984127,0,1,2,1,4
120,35,0.291666667,0,1,2,1,4
128,28,0.21875,0,1,2,1,4
125,26,0.208,0,1,2,1,4
125,44,0.352,0,1,2,1,4
126,23,0.182539683,0,1,2,1,4
127,68,0.535433071,0,1,2,1,4
124,33,0.266129032,0,1,2,1,4
132,32,0.242424242,0,1,2,1,4
120,35,0.291666667,0,1,2,1,4
130,32,0.246153846,0,1,2,1,4
128,50,0.390625,0,1,2,1,4
127,5,0.039370079,0,1,2,1,4
127,33,0.25984252,0,1,2,1,4
128,48,0.375,0,1,2,1,4
130,55,0.423076923,0,1,2,1,4
126,30,0.238095238,0,1,2,1,4
127,18,0.141732283,0,1,2,1,4
124,34,0.274193548,0,1,2,1,4
135,71,0.525925926,0,1,2,1,4
126,18,0.142857143,0,1,2,1,4
125,51,0.408,0,1,2,1,4
125,37,0.296,0,1,2,1,4
129,37,0.286821705,0,1,2,1,4
128,50,0.390625,0,1,2,1,4
125,35,0.28,0,1,2,1,4
128,38,0.296875,0,1,2,1,4
125,29,0.232,0,1,2,1,4
125,37,0.296,0,1,2,1,4
123,57,0.463414634,0,1,2,1,4
131,7,0.053435115,0,1,2,1,4
122,56,0.459016393,0,1,2,1,4
126,45,0.357142857,0,1,2,1,4
127,42,0.330708661,0,1,2,1,4
120,16,0.133333333,0,1,2,1,4
124,7,0.056451613,0,1,2,1,4
123,23,0.18699187,0,1,2,1,4
126,28,0.222222222,0,1,2,1,4
130,35,0.269230769,0,1,2,1,4
124,39,0.314516129,0,1,2,1,4
130,33,0.253846154,0,1,2,1,4
127,25,0.196850394,0,1,2,1,4
128,35,0.2734375,0,1,2,1,4
123,39,0.317073171,0,1,2,1,4
123,33,0.268292683,0,1,2,1,4
124,42,0.338709677,0,1,2,1,4
130,37,0.284615385,0,1,2,1,4
122,29,0.237704918,0,1,2,1,4
123,49,0.398373984,0,1,2,1,4
121,39,0.32231405,0,1,2,1,4
127,10,0.078740157,0,1,2,1,4
123,27,0.219512195,0,1,2,1,4
128,4,0.03125,0,1,2,1,4
128,42,0.328125,0,1,2,1,4
123,33,0.268292683,0,1,2,1,4
127,49,0.385826772,0,1,2,1,4
130,57,0.438461538,0,1,2,1,4
127,37,0.291338583,0,1,2,1,4
119,35,0.294117647,0,1,2,1,4
128,49,0.3828125,0,1,2,1,4
123,46,0.37398374,0,1,2,1,4
129,50,0.387596899,0,1,2,1,4
124,74,0.596774194,0,1,2,1,4
127,23,0.181102362,0,1,2,1,4
121,54,0.446280992,0,1,2,1,4
127,36,0.283464567,0,1,2,1,4
129,52,0.403100775,0,1,2,1,4
129,44,0.341085271,0,1,2,1,4
132,41,0.310606061,0,1,2,1,4
129,25,0.19379845,0,1,2,1,4
122,33,0.270491803,0,1,2,1,4
124,24,0.193548387,0,1,2,1,4
121,28,0.231404959,0,1,2,1,4
126,47,0.373015873,0,1,2,1,4
129,63,0.488372093,0,1,2,1,4
125,38,0.304,0,1,2,1,4
130,28,0.215384615,0,1,2,1,4
121,50,0.41322314,0,1,2,1,4
129,40,0.310077519,0,1,2,1,4
124,38,0.306451613,0,1,2,1,4
122,36,0.295081967,0,1,2,1,4
127,16,0.125984252,0,1,2,1,4
