Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
129,3,0.023255814,1,3,1,1,2
123,4,0.032520325,1,3,1,1,2
121,33,0.272727273,1,3,1,1,2
124,24,0.193548387,1,3,1,1,2
119,13,0.109243697,1,3,1,1,2
119,22,0.18487395,1,3,1,1,2
116,38,0.327586207,1,3,1,1,2
124,33,0.266129032,1,3,1,1,2
121,13,0.107438017,1,3,1,1,2
127,5,0.039370079,1,3,1,1,2
127,12,0.094488189,1,3,1,1,2
124,33,0.266129032,1,3,1,1,2
122,22,0.180327869,1,3,1,1,2
127,20,0.157480315,1,3,1,1,2
124,3,0.024193548,1,3,1,1,2
123,15,0.12195122,1,3,1,1,2
125,23,0.184,1,3,1,1,2
119,28,0.235294118,1,3,1,1,2
128,20,0.15625,1,3,1,1,2
128,42,0.328125,1,3,1,1,2
130,31,0.238461538,1,3,1,1,2
114,28,0.245614035,1,3,1,1,2
122,2,0.016393443,1,3,1,1,2
119,13,0.109243697,1,3,1,1,2
123,28,0.227642276,1,3,1,1,2
126,38,0.301587302,1,3,1,1,2
122,33,0.270491803,1,3,1,1,2
123,22,0.178861789,1,3,1,1,2
128,27,0.2109375,1,3,1,1,2
128,27,0.2109375,1,3,1,1,2
126,14,0.111111111,1,3,1,1,2
125,23,0.184,1,3,1,1,2
127,22,0.173228346,1,3,1,1,2
123,22,0.178861789,1,3,1,1,2
126,13,0.103174603,1,3,1,1,2
126,31,0.246031746,1,3,1,1,2
131,30,0.229007634,1,3,1,1,2
122,33,0.270491803,1,3,1,1,2
126,22,0.174603175,1,3,1,1,2
128,21,0.1640625,1,3,1,1,2
124,18,0.14516129,1,3,1,1,2
125,37,0.296,1,3,1,1,2
124,35,0.282258065,1,3,1,1,2
127,4,0.031496063,1,3,1,1,2
123,22,0.178861789,1,3,1,1,2
125,26,0.208,1,3,1,1,2
130,3,0.023076923,1,3,1,1,2
127,36,0.283464567,1,3,1,1,2
118,24,0.203389831,1,3,1,1,2
126,20,0.158730159,1,3,1,1,2
119,22,0.18487395,1,3,1,1,2
121,13,0.107438017,1,3,1,1,2
119,19,0.159663866,1,3,1,1,2
123,27,0.219512195,1,3,1,1,2
126,18,0.142857143,1,3,1,1,2
125,33,0.264,1,3,1,1,2
121,20,0.165289256,1,3,1,1,2
126,15,0.119047619,1,3,1,1,2
120,5,0.041666667,1,3,1,1,2
119,33,0.277310924,1,3,1,1,2
125,20,0.16,1,3,1,1,2
121,18,0.148760331,1,3,1,1,2
125,18,0.144,1,3,1,1,2
124,16,0.129032258,1,3,1,1,2
125,35,0.28,1,3,1,1,2
125,3,0.024,1,3,1,1,2
128,27,0.2109375,1,3,1,1,2
122,29,0.237704918,1,3,1,1,2
125,26,0.208,1,3,1,1,2
124,14,0.112903226,1,3,1,1,2
125,24,0.192,1,3,1,1,2
116,21,0.181034483,1,3,1,1,2
123,30,0.243902439,1,3,1,1,2
126,3,0.023809524,1,3,1,1,2
124,20,0.161290323,1,3,1,1,2
128,21,0.1640625,1,3,1,1,2
123,28,0.227642276,1,3,1,1,2
122,33,0.270491803,1,3,1,1,2
129,35,0.271317829,1,3,1,1,2
116,16,0.137931034,1,3,1,1,2
122,28,0.229508197,1,3,1,1,2
127,20,0.157480315,1,3,1,1,2
123,28,0.227642276,1,3,1,1,2
124,27,0.217741935,1,3,1,1,2
123,33,0.268292683,1,3,1,1,2
