Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
126,15,0.119047619,0,1,2,0,6
125,40,0.32,0,1,2,0,6
120,37,0.308333333,0,1,2,0,6
124,62,0.5,0,1,2,0,6
118,50,0.423728814,0,1,2,0,6
121,29,0.239669421,0,1,2,0,6
126,30,0.238095238,0,1,2,0,6
126,41,0.325396825,0,1,2,0,6
124,32,0.258064516,0,1,2,0,6
120,29,0.241666667,0,1,2,0,6
118,43,0.36440678,0,1,2,0,6
123,55,0.447154472,0,1,2,0,6
128,43,0.3359375,0,1,2,0,6
124,9,0.072580645,0,1,2,0,6
123,0,0,0,1,2,0,6
116,60,0.517241379,0,1,2,0,6
125,47,0.376,0,1,2,0,6
122,41,0.336065574,0,1,2,0,6
123,29,0.235772358,0,1,2,0,6
125,38,0.304,0,1,2,0,6
119,44,0.369747899,0,1,2,0,6
128,44,0.34375,0,1,2,0,6
128,25,0.1953125,0,1,2,0,6
127,31,0.244094488,0,1,2,0,6
121,40,0.330578512,0,1,2,0,6
125,53,0.424,0,1,2,0,6
120,63,0.525,0,1,2,0,6
130,21,0.161538462,0,1,2,0,6
124,28,0.225806452,0,1,2,0,6
120,50,0.416666667,0,1,2,0,6
120,49,0.408333333,0,1,2,0,6
123,58,0.471544715,0,1,2,0,6
129,41,0.317829457,0,1,2,0,6
123,50,0.406504065,0,1,2,0,6
121,35,0.289256198,0,1,2,0,6
119,35,0.294117647,0,1,2,0,6
117,23,0.196581197,0,1,2,0,6
122,30,0.245901639,0,1,2,0,6
126,49,0.388888889,0,1,2,0,6
126,40,0.317460317,0,1,2,0,6
131,65,0.496183206,0,1,2,0,6
121,58,0.479338843,0,1,2,0,6
122,51,0.418032787,0,1,2,0,6
118,52,0.440677966,0,1,2,0,6
121,37,0.305785124,0,1,2,0,6
119,44,0.369747899,0,1,2,0,6
123,27,0.219512195,0,1,2,0,6
126,60,0.476190476,0,1,2,0,6
119,35,0.294117647,0,1,2,0,6
124,36,0.290322581,0,1,2,0,6
122,24,0.196721311,0,1,2,0,6
128,72,0.5625,0,1,2,0,6
122,35,0.286885246,0,1,2,0,6
117,33,0.282051282,0,1,2,0,6
122,44,0.360655738,0,1,2,0,6
129,33,0.255813953,0,1,2,0,6
122,35,0.286885246,0,1,2,0,6
