Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,27,0.221311475,1,3,2,0,4
117,29,0.247863248,1,3,2,0,4
120,24,0.2,1,3,2,0,4
115,35,0.304347826,1,3,2,0,4
121,38,0.314049587,1,3,2,0,4
122,41,0.336065574,1,3,2,0,4
122,34,0.278688525,1,3,2,0,4
127,30,0.236220472,1,3,2,0,4
119,16,0.134453782,1,3,2,0,4
124,33,0.266129032,1,3,2,0,4
122,27,0.221311475,1,3,2,0,4
127,20,0.157480315,1,3,2,0,4
127,42,0.330708661,1,3,2,0,4
125,36,0.288,1,3,2,0,4
127,23,0.181102362,1,3,2,0,4
118,52,0.440677966,1,3,2,0,4
121,21,0.173553719,1,3,2,0,4
119,38,0.319327731,1,3,2,0,4
124,19,0.153225806,1,3,2,0,4
125,43,0.344,1,3,2,0,4
117,26,0.222222222,1,3,2,0,4
121,39,0.32231405,1,3,2,0,4
128,21,0.1640625,1,3,2,0,4
126,37,0.293650794,1,3,2,0,4
125,38,0.304,1,3,2,0,4
120,12,0.1,1,3,2,0,4
124,22,0.177419355,1,3,2,0,4
123,27,0.219512195,1,3,2,0,4
124,30,0.241935484,1,3,2,0,4
125,29,0.232,1,3,2,0,4
127,28,0.220472441,1,3,2,0,4
124,36,0.290322581,1,3,2,0,4
122,34,0.278688525,1,3,2,0,4
120,41,0.341666667,1,3,2,0,4
117,28,0.239316239,1,3,2,0,4
119,35,0.294117647,1,3,2,0,4
123,27,0.219512195,1,3,2,0,4
117,30,0.256410256,1,3,2,0,4
122,26,0.213114754,1,3,2,0,4
124,41,0.330645161,1,3,2,0,4
125,30,0.24,1,3,2,0,4
122,25,0.204918033,1,3,2,0,4
121,46,0.380165289,1,3,2,0,4
124,45,0.362903226,1,3,2,0,4
125,28,0.224,1,3,2,0,4
123,48,0.390243902,1,3,2,0,4
122,37,0.303278689,1,3,2,0,4
123,46,0.37398374,1,3,2,0,4
120,19,0.158333333,1,3,2,0,4
125,13,0.104,1,3,2,0,4
126,35,0.277777778,1,3,2,0,4
119,28,0.235294118,1,3,2,0,4
125,41,0.328,1,3,2,0,4
125,43,0.344,1,3,2,0,4
127,29,0.228346457,1,3,2,0,4
121,18,0.148760331,1,3,2,0,4
123,24,0.195121951,1,3,2,0,4
122,34,0.278688525,1,3,2,0,4
121,26,0.214876033,1,3,2,0,4
127,43,0.338582677,1,3,2,0,4
124,39,0.314516129,1,3,2,0,4
125,30,0.24,1,3,2,0,4
122,55,0.450819672,1,3,2,0,4
124,18,0.14516129,1,3,2,0,4
125,27,0.216,1,3,2,0,4
121,33,0.272727273,1,3,2,0,4
123,21,0.170731707,1,3,2,0,4
120,34,0.283333333,1,3,2,0,4
122,38,0.31147541,1,3,2,0,4
121,31,0.256198347,1,3,2,0,4
118,44,0.372881356,1,3,2,0,4
125,42,0.336,1,3,2,0,4
121,35,0.289256198,1,3,2,0,4
127,36,0.283464567,1,3,2,0,4
121,49,0.404958678,1,3,2,0,4
121,23,0.190082645,1,3,2,0,4
122,32,0.262295082,1,3,2,0,4
117,32,0.273504274,1,3,2,0,4
128,33,0.2578125,1,3,2,0,4
121,40,0.330578512,1,3,2,0,4
123,23,0.18699187,1,3,2,0,4
124,44,0.35483871,1,3,2,0,4
123,27,0.219512195,1,3,2,0,4
129,20,0.15503876,1,3,2,0,4
117,20,0.170940171,1,3,2,0,4
126,25,0.198412698,1,3,2,0,4
121,13,0.107438017,1,3,2,0,4
121,19,0.157024793,1,3,2,0,4
130,15,0.115384615,1,3,2,0,4
125,21,0.168,1,3,2,0,4
126,22,0.174603175,1,3,2,0,4
120,26,0.216666667,1,3,2,0,4
119,33,0.277310924,1,3,2,0,4
122,47,0.385245902,1,3,2,0,4
124,23,0.185483871,1,3,2,0,4
120,46,0.383333333,1,3,2,0,4
124,29,0.233870968,1,3,2,0,4
125,34,0.272,1,3,2,0,4
122,54,0.442622951,1,3,2,0,4
125,16,0.128,1,3,2,0,4
125,44,0.352,1,3,2,0,4
125,34,0.272,1,3,2,0,4
120,30,0.25,1,3,2,0,4
121,34,0.280991736,1,3,2,0,4
127,41,0.322834646,1,3,2,0,4
121,30,0.247933884,1,3,2,0,4
118,41,0.347457627,1,3,2,0,4
123,33,0.268292683,1,3,2,0,4
124,36,0.290322581,1,3,2,0,4
114,20,0.175438596,1,3,2,0,4
119,26,0.218487395,1,3,2,0,4
123,13,0.105691057,1,3,2,0,4
122,18,0.147540984,1,3,2,0,4
124,20,0.161290323,1,3,2,0,4
120,44,0.366666667,1,3,2,0,4
126,31,0.246031746,1,3,2,0,4
121,25,0.20661157,1,3,2,0,4
126,19,0.150793651,1,3,2,0,4
120,23,0.191666667,1,3,2,0,4
124,28,0.225806452,1,3,2,0,4
121,52,0.429752066,1,3,2,0,4
118,17,0.144067797,1,3,2,0,4
121,23,0.190082645,1,3,2,0,4
119,18,0.151260504,1,3,2,0,4
119,32,0.268907563,1,3,2,0,4
123,41,0.333333333,1,3,2,0,4
118,33,0.279661017,1,3,2,0,4
128,35,0.2734375,1,3,2,0,4
122,41,0.336065574,1,3,2,0,4
117,34,0.290598291,1,3,2,0,4
123,20,0.162601626,1,3,2,0,4
