Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
125,16,0.128,1,4,2,1,2
122,13,0.106557377,1,4,2,1,2
121,11,0.090909091,1,4,2,1,2
125,22,0.176,1,4,2,1,2
121,22,0.181818182,1,4,2,1,2
122,24,0.196721311,1,4,2,1,2
128,23,0.1796875,1,4,2,1,2
120,11,0.091666667,1,4,2,1,2
124,16,0.129032258,1,4,2,1,2
126,11,0.087301587,1,4,2,1,2
119,12,0.100840336,1,4,2,1,2
125,18,0.144,1,4,2,1,2
123,18,0.146341463,1,4,2,1,2
118,14,0.118644068,1,4,2,1,2
125,20,0.16,1,4,2,1,2
121,27,0.223140496,1,4,2,1,2
123,0,0,1,4,2,1,2
123,2,0.016260163,1,4,2,1,2
127,34,0.267716535,1,4,2,1,2
123,3,0.024390244,1,4,2,1,2
121,26,0.214876033,1,4,2,1,2
124,10,0.080645161,1,4,2,1,2
116,15,0.129310345,1,4,2,1,2
128,0,0,1,4,2,1,2
128,14,0.109375,1,4,2,1,2
124,19,0.153225806,1,4,2,1,2
126,9,0.071428571,1,4,2,1,2
124,22,0.177419355,1,4,2,1,2
122,20,0.163934426,1,4,2,1,2
124,2,0.016129032,1,4,2,1,2
122,11,0.090163934,1,4,2,1,2
128,12,0.09375,1,4,2,1,2
127,23,0.181102362,1,4,2,1,2
124,9,0.072580645,1,4,2,1,2
131,11,0.083969466,1,4,2,1,2
122,19,0.155737705,1,4,2,1,2
124,11,0.088709677,1,4,2,1,2
130,18,0.138461538,1,4,2,1,2
124,9,0.072580645,1,4,2,1,2
130,2,0.015384615,1,4,2,1,2
122,26,0.213114754,1,4,2,1,2
129,17,0.131782946,1,4,2,1,2
121,11,0.090909091,1,4,2,1,2
128,13,0.1015625,1,4,2,1,2
126,14,0.111111111,1,4,2,1,2
129,21,0.162790698,1,4,2,1,2
124,14,0.112903226,1,4,2,1,2
122,4,0.032786885,1,4,2,1,2
126,14,0.111111111,1,4,2,1,2
125,15,0.12,1,4,2,1,2
127,0,0,1,4,2,1,2
123,13,0.105691057,1,4,2,1,2
130,15,0.115384615,1,4,2,1,2
129,14,0.108527132,1,4,2,1,2
120,9,0.075,1,4,2,1,2
125,16,0.128,1,4,2,1,2
132,18,0.136363636,1,4,2,1,2
122,12,0.098360656,1,4,2,1,2
118,17,0.144067797,1,4,2,1,2
120,24,0.2,1,4,2,1,2
126,10,0.079365079,1,4,2,1,2
123,29,0.235772358,1,4,2,1,2
123,20,0.162601626,1,4,2,1,2
125,11,0.088,1,4,2,1,2
130,2,0.015384615,1,4,2,1,2
131,23,0.175572519,1,4,2,1,2
123,14,0.113821138,1,4,2,1,2
131,20,0.152671756,1,4,2,1,2
132,12,0.090909091,1,4,2,1,2
120,18,0.15,1,4,2,1,2
125,22,0.176,1,4,2,1,2
122,17,0.139344262,1,4,2,1,2
127,0,0,1,4,2,1,2
121,18,0.148760331,1,4,2,1,2
126,17,0.134920635,1,4,2,1,2
120,20,0.166666667,1,4,2,1,2
124,23,0.185483871,1,4,2,1,2
122,9,0.073770492,1,4,2,1,2
122,16,0.131147541,1,4,2,1,2
129,33,0.255813953,1,4,2,1,2
123,2,0.016260163,1,4,2,1,2
125,16,0.128,1,4,2,1,2
123,15,0.12195122,1,4,2,1,2
126,25,0.198412698,1,4,2,1,2
125,12,0.096,1,4,2,1,2
120,22,0.183333333,1,4,2,1,2
125,23,0.184,1,4,2,1,2
121,18,0.148760331,1,4,2,1,2
123,13,0.105691057,1,4,2,1,2
127,13,0.102362205,1,4,2,1,2
125,14,0.112,1,4,2,1,2
122,14,0.114754098,1,4,2,1,2
120,12,0.1,1,4,2,1,2
119,3,0.025210084,1,4,2,1,2
123,2,0.016260163,1,4,2,1,2
121,15,0.123966942,1,4,2,1,2
125,16,0.128,1,4,2,1,2
124,15,0.120967742,1,4,2,1,2
118,14,0.118644068,1,4,2,1,2
124,6,0.048387097,1,4,2,1,2
125,13,0.104,1,4,2,1,2
128,28,0.21875,1,4,2,1,2
123,14,0.113821138,1,4,2,1,2
129,20,0.15503876,1,4,2,1,2
