Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
124,65,0.524193548,0,1,2,0,4
125,48,0.384,0,1,2,0,4
124,36,0.290322581,0,1,2,0,4
125,51,0.408,0,1,2,0,4
122,18,0.147540984,0,1,2,0,4
126,52,0.412698413,0,1,2,0,4
120,38,0.316666667,0,1,2,0,4
124,26,0.209677419,0,1,2,0,4
127,3,0.023622047,0,1,2,0,4
123,63,0.512195122,0,1,2,0,4
121,54,0.446280992,0,1,2,0,4
126,42,0.333333333,0,1,2,0,4
121,49,0.404958678,0,1,2,0,4
125,35,0.28,0,1,2,0,4
117,33,0.282051282,0,1,2,0,4
125,27,0.216,0,1,2,0,4
121,58,0.479338843,0,1,2,0,4
125,24,0.192,0,1,2,0,4
125,67,0.536,0,1,2,0,4
129,46,0.356589147,0,1,2,0,4
124,49,0.39516129,0,1,2,0,4
127,33,0.25984252,0,1,2,0,4
126,56,0.444444444,0,1,2,0,4
124,10,0.080645161,0,1,2,0,4
127,45,0.354330709,0,1,2,0,4
124,45,0.362903226,0,1,2,0,4
125,28,0.224,0,1,2,0,4
131,66,0.503816794,0,1,2,0,4
125,26,0.208,0,1,2,0,4
126,4,0.031746032,0,1,2,0,4
123,46,0.37398374,0,1,2,0,4
121,33,0.272727273,0,1,2,0,4
126,39,0.30952381,0,1,2,0,4
125,27,0.216,0,1,2,0,4
118,40,0.338983051,0,1,2,0,4
131,40,0.305343511,0,1,2,0,4
124,41,0.330645161,0,1,2,0,4
126,50,0.396825397,0,1,2,0,4
125,35,0.28,0,1,2,0,4
124,54,0.435483871,0,1,2,0,4
124,44,0.35483871,0,1,2,0,4
124,40,0.322580645,0,1,2,0,4
121,45,0.371900826,0,1,2,0,4
124,40,0.322580645,0,1,2,0,4
128,40,0.3125,0,1,2,0,4
127,40,0.31496063,0,1,2,0,4
133,66,0.496240602,0,1,2,0,4
128,43,0.3359375,0,1,2,0,4
127,41,0.322834646,0,1,2,0,4
127,46,0.362204724,0,1,2,0,4
126,41,0.325396825,0,1,2,0,4
129,41,0.317829457,0,1,2,0,4
124,49,0.39516129,0,1,2,0,4
124,44,0.35483871,0,1,2,0,4
123,51,0.414634146,0,1,2,0,4
121,33,0.272727273,0,1,2,0,4
127,38,0.299212598,0,1,2,0,4
126,5,0.03968254,0,1,2,0,4
127,50,0.393700787,0,1,2,0,4
127,52,0.409448819,0,1,2,0,4
121,48,0.396694215,0,1,2,0,4
126,60,0.476190476,0,1,2,0,4
129,36,0.279069767,0,1,2,0,4
126,54,0.428571429,0,1,2,0,4
125,23,0.184,0,1,2,0,4
118,41,0.347457627,0,1,2,0,4
127,31,0.244094488,0,1,2,0,4
128,57,0.4453125,0,1,2,0,4
121,54,0.446280992,0,1,2,0,4
125,51,0.408,0,1,2,0,4
123,40,0.325203252,0,1,2,0,4
124,31,0.25,0,1,2,0,4
122,70,0.573770492,0,1,2,0,4
118,28,0.237288136,0,1,2,0,4
119,18,0.151260504,0,1,2,0,4
124,51,0.411290323,0,1,2,0,4
120,28,0.233333333,0,1,2,0,4
123,33,0.268292683,0,1,2,0,4
123,17,0.138211382,0,1,2,0,4
121,35,0.289256198,0,1,2,0,4
124,66,0.532258065,0,1,2,0,4
122,56,0.459016393,0,1,2,0,4
119,59,0.495798319,0,1,2,0,4
124,47,0.379032258,0,1,2,0,4
127,28,0.220472441,0,1,2,0,4
123,37,0.300813008,0,1,2,0,4
125,69,0.552,0,1,2,0,4
131,52,0.396946565,0,1,2,0,4
121,24,0.198347107,0,1,2,0,4
127,23,0.181102362,0,1,2,0,4
132,56,0.424242424,0,1,2,0,4
127,26,0.204724409,0,1,2,0,4
127,20,0.157480315,0,1,2,0,4
125,40,0.32,0,1,2,0,4
126,33,0.261904762,0,1,2,0,4
125,19,0.152,0,1,2,0,4
125,39,0.312,0,1,2,0,4
122,41,0.336065574,0,1,2,0,4
122,5,0.040983607,0,1,2,0,4
124,48,0.387096774,0,1,2,0,4
117,39,0.333333333,0,1,2,0,4
120,47,0.391666667,0,1,2,0,4
124,12,0.096774194,0,1,2,0,4
127,11,0.086614173,0,1,2,0,4
126,37,0.293650794,0,1,2,0,4
125,33,0.264,0,1,2,0,4
121,45,0.371900826,0,1,2,0,4
119,59,0.495798319,0,1,2,0,4
119,53,0.445378151,0,1,2,0,4
125,31,0.248,0,1,2,0,4
129,57,0.441860465,0,1,2,0,4
119,47,0.394957983,0,1,2,0,4
125,19,0.152,0,1,2,0,4
129,14,0.108527132,0,1,2,0,4
125,43,0.344,0,1,2,0,4
128,50,0.390625,0,1,2,0,4
125,52,0.416,0,1,2,0,4
123,42,0.341463415,0,1,2,0,4
125,50,0.4,0,1,2,0,4
122,28,0.229508197,0,1,2,0,4
124,29,0.233870968,0,1,2,0,4
125,45,0.36,0,1,2,0,4
123,32,0.260162602,0,1,2,0,4
125,39,0.312,0,1,2,0,4
125,59,0.472,0,1,2,0,4
125,48,0.384,0,1,2,0,4
120,62,0.516666667,0,1,2,0,4
129,33,0.255813953,0,1,2,0,4
127,13,0.102362205,0,1,2,0,4
127,7,0.05511811,0,1,2,0,4
124,47,0.379032258,0,1,2,0,4
121,35,0.289256198,0,1,2,0,4
121,36,0.297520661,0,1,2,0,4
128,47,0.3671875,0,1,2,0,4
119,21,0.176470588,0,1,2,0,4
123,42,0.341463415,0,1,2,0,4
123,48,0.390243902,0,1,2,0,4
127,37,0.291338583,0,1,2,0,4
124,46,0.370967742,0,1,2,0,4
122,9,0.073770492,0,1,2,0,4
129,63,0.488372093,0,1,2,0,4
122,36,0.295081967,0,1,2,0,4
119,30,0.25210084,0,1,2,0,4
123,44,0.357723577,0,1,2,0,4
123,17,0.138211382,0,1,2,0,4
125,41,0.328,0,1,2,0,4
125,22,0.176,0,1,2,0,4
121,46,0.380165289,0,1,2,0,4
128,46,0.359375,0,1,2,0,4
127,46,0.362204724,0,1,2,0,4
124,32,0.258064516,0,1,2,0,4
126,42,0.333333333,0,1,2,0,4
124,39,0.314516129,0,1,2,0,4
125,41,0.328,0,1,2,0,4
122,31,0.254098361,0,1,2,0,4
125,37,0.296,0,1,2,0,4
125,30,0.24,0,1,2,0,4
124,38,0.306451613,0,1,2,0,4
126,62,0.492063492,0,1,2,0,4
125,38,0.304,0,1,2,0,4
126,3,0.023809524,0,1,2,0,4
122,62,0.508196721,0,1,2,0,4
132,15,0.113636364,0,1,2,0,4
123,36,0.292682927,0,1,2,0,4
120,53,0.441666667,0,1,2,0,4
121,45,0.371900826,0,1,2,0,4
124,22,0.177419355,0,1,2,0,4
120,17,0.141666667,0,1,2,0,4
125,19,0.152,0,1,2,0,4
129,24,0.186046512,0,1,2,0,4
129,45,0.348837209,0,1,2,0,4
125,6,0.048,0,1,2,0,4
127,10,0.078740157,0,1,2,0,4
124,46,0.370967742,0,1,2,0,4
127,41,0.322834646,0,1,2,0,4
129,46,0.356589147,0,1,2,0,4
124,54,0.435483871,0,1,2,0,4
124,7,0.056451613,0,1,2,0,4
126,8,0.063492063,0,1,2,0,4
123,36,0.292682927,0,1,2,0,4
123,37,0.300813008,0,1,2,0,4
121,25,0.20661157,0,1,2,0,4
124,54,0.435483871,0,1,2,0,4
128,28,0.21875,0,1,2,0,4
126,3,0.023809524,0,1,2,0,4
120,34,0.283333333,0,1,2,0,4
132,76,0.575757576,0,1,2,0,4
121,49,0.404958678,0,1,2,0,4
124,13,0.10483871,0,1,2,0,4
122,37,0.303278689,0,1,2,0,4
125,38,0.304,0,1,2,0,4
121,30,0.247933884,0,1,2,0,4
130,64,0.492307692,0,1,2,0,4
121,45,0.371900826,0,1,2,0,4
122,12,0.098360656,0,1,2,0,4
122,47,0.385245902,0,1,2,0,4
129,66,0.511627907,0,1,2,0,4
124,25,0.201612903,0,1,2,0,4
126,56,0.444444444,0,1,2,0,4
129,22,0.170542636,0,1,2,0,4
122,39,0.319672131,0,1,2,0,4
122,21,0.172131148,0,1,2,0,4
121,31,0.256198347,0,1,2,0,4
123,34,0.276422764,0,1,2,0,4
121,38,0.314049587,0,1,2,0,4
124,43,0.346774194,0,1,2,0,4
130,46,0.353846154,0,1,2,0,4
118,40,0.338983051,0,1,2,0,4
123,68,0.552845528,0,1,2,0,4
126,8,0.063492063,0,1,2,0,4
120,25,0.208333333,0,1,2,0,4
122,37,0.303278689,0,1,2,0,4
128,36,0.28125,0,1,2,0,4
126,36,0.285714286,0,1,2,0,4
123,31,0.25203252,0,1,2,0,4
123,25,0.203252033,0,1,2,0,4
124,32,0.258064516,0,1,2,0,4
129,44,0.341085271,0,1,2,0,4
119,28,0.235294118,0,1,2,0,4
128,37,0.2890625,0,1,2,0,4
125,34,0.272,0,1,2,0,4
127,15,0.118110236,0,1,2,0,4
127,34,0.267716535,0,1,2,0,4
125,38,0.304,0,1,2,0,4
122,7,0.057377049,0,1,2,0,4
125,32,0.256,0,1,2,0,4
115,10,0.086956522,0,1,2,0,4
119,24,0.201680672,0,1,2,0,4
121,29,0.239669421,0,1,2,0,4
129,19,0.147286822,0,1,2,0,4
128,31,0.2421875,0,1,2,0,4
128,42,0.328125,0,1,2,0,4
124,38,0.306451613,0,1,2,0,4
120,54,0.45,0,1,2,0,4
120,42,0.35,0,1,2,0,4
124,31,0.25,0,1,2,0,4
123,47,0.382113821,0,1,2,0,4
123,17,0.138211382,0,1,2,0,4
122,50,0.409836066,0,1,2,0,4
123,36,0.292682927,0,1,2,0,4
121,9,0.074380165,0,1,2,0,4
131,27,0.20610687,0,1,2,0,4
131,43,0.328244275,0,1,2,0,4
120,59,0.491666667,0,1,2,0,4
125,42,0.336,0,1,2,0,4
125,34,0.272,0,1,2,0,4
130,17,0.130769231,0,1,2,0,4
120,34,0.283333333,0,1,2,0,4
119,36,0.302521008,0,1,2,0,4
124,41,0.330645161,0,1,2,0,4
