Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
125,4,0.032,0,4,2,1,2
123,10,0.081300813,0,4,2,1,2
118,18,0.152542373,0,4,2,1,2
125,23,0.184,0,4,2,1,2
119,12,0.100840336,0,4,2,1,2
123,4,0.032520325,0,4,2,1,2
124,8,0.064516129,0,4,2,1,2
125,4,0.032,0,4,2,1,2
127,8,0.062992126,0,4,2,1,2
127,15,0.118110236,0,4,2,1,2
128,15,0.1171875,0,4,2,1,2
122,1,0.008196721,0,4,2,1,2
129,7,0.054263566,0,4,2,1,2
128,10,0.078125,0,4,2,1,2
119,16,0.134453782,0,4,2,1,2
122,16,0.131147541,0,4,2,1,2
125,22,0.176,0,4,2,1,2
128,6,0.046875,0,4,2,1,2
128,15,0.1171875,0,4,2,1,2
121,13,0.107438017,0,4,2,1,2
129,19,0.147286822,0,4,2,1,2
128,4,0.03125,0,4,2,1,2
122,23,0.18852459,0,4,2,1,2
118,3,0.025423729,0,4,2,1,2
128,16,0.125,0,4,2,1,2
124,10,0.080645161,0,4,2,1,2
119,8,0.067226891,0,4,2,1,2
123,16,0.130081301,0,4,2,1,2
127,2,0.015748031,0,4,2,1,2
126,21,0.166666667,0,4,2,1,2
125,11,0.088,0,4,2,1,2
116,8,0.068965517,0,4,2,1,2
120,12,0.1,0,4,2,1,2
122,10,0.081967213,0,4,2,1,2
122,11,0.090163934,0,4,2,1,2
130,7,0.053846154,0,4,2,1,2
124,18,0.14516129,0,4,2,1,2
125,14,0.112,0,4,2,1,2
121,14,0.115702479,0,4,2,1,2
127,12,0.094488189,0,4,2,1,2
126,5,0.03968254,0,4,2,1,2
127,11,0.086614173,0,4,2,1,2
128,14,0.109375,0,4,2,1,2
121,12,0.099173554,0,4,2,1,2
126,9,0.071428571,0,4,2,1,2
122,7,0.057377049,0,4,2,1,2
125,8,0.064,0,4,2,1,2
129,12,0.093023256,0,4,2,1,2
123,23,0.18699187,0,4,2,1,2
125,10,0.08,0,4,2,1,2
129,16,0.124031008,0,4,2,1,2
123,11,0.089430894,0,4,2,1,2
122,18,0.147540984,0,4,2,1,2
121,5,0.041322314,0,4,2,1,2
123,5,0.040650407,0,4,2,1,2
126,4,0.031746032,0,4,2,1,2
118,3,0.025423729,0,4,2,1,2
120,8,0.066666667,0,4,2,1,2
120,15,0.125,0,4,2,1,2
122,12,0.098360656,0,4,2,1,2
125,9,0.072,0,4,2,1,2
121,23,0.190082645,0,4,2,1,2
126,22,0.174603175,0,4,2,1,2
126,15,0.119047619,0,4,2,1,2
121,11,0.090909091,0,4,2,1,2
127,6,0.047244094,0,4,2,1,2
126,7,0.055555556,0,4,2,1,2
126,13,0.103174603,0,4,2,1,2
125,16,0.128,0,4,2,1,2
118,2,0.016949153,0,4,2,1,2
123,10,0.081300813,0,4,2,1,2
123,16,0.130081301,0,4,2,1,2
120,12,0.1,0,4,2,1,2
127,13,0.102362205,0,4,2,1,2
123,20,0.162601626,0,4,2,1,2
119,15,0.12605042,0,4,2,1,2
123,13,0.105691057,0,4,2,1,2
123,13,0.105691057,0,4,2,1,2
128,6,0.046875,0,4,2,1,2
117,16,0.136752137,0,4,2,1,2
122,8,0.06557377,0,4,2,1,2
126,8,0.063492063,0,4,2,1,2
122,2,0.016393443,0,4,2,1,2
124,6,0.048387097,0,4,2,1,2
121,11,0.090909091,0,4,2,1,2
128,19,0.1484375,0,4,2,1,2
117,3,0.025641026,0,4,2,1,2
123,10,0.081300813,0,4,2,1,2
120,12,0.1,0,4,2,1,2
126,10,0.079365079,0,4,2,1,2
122,19,0.155737705,0,4,2,1,2
119,5,0.042016807,0,4,2,1,2
124,7,0.056451613,0,4,2,1,2
121,0,0,0,4,2,1,2
121,11,0.090909091,0,4,2,1,2
130,8,0.061538462,0,4,2,1,2
128,7,0.0546875,0,4,2,1,2
124,15,0.120967742,0,4,2,1,2
119,1,0.008403361,0,4,2,1,2
128,6,0.046875,0,4,2,1,2
127,5,0.039370079,0,4,2,1,2
122,4,0.032786885,0,4,2,1,2
123,8,0.06504065,0,4,2,1,2
127,10,0.078740157,0,4,2,1,2
123,15,0.12195122,0,4,2,1,2
122,15,0.12295082,0,4,2,1,2
124,20,0.161290323,0,4,2,1,2
129,21,0.162790698,0,4,2,1,2
121,15,0.123966942,0,4,2,1,2
125,11,0.088,0,4,2,1,2
127,6,0.047244094,0,4,2,1,2
119,2,0.016806723,0,4,2,1,2
117,9,0.076923077,0,4,2,1,2
128,6,0.046875,0,4,2,1,2
127,14,0.11023622,0,4,2,1,2
126,9,0.071428571,0,4,2,1,2
123,10,0.081300813,0,4,2,1,2
123,9,0.073170732,0,4,2,1,2
119,14,0.117647059,0,4,2,1,2
131,9,0.06870229,0,4,2,1,2
125,10,0.08,0,4,2,1,2
118,8,0.06779661,0,4,2,1,2
127,6,0.047244094,0,4,2,1,2
126,2,0.015873016,0,4,2,1,2
127,13,0.102362205,0,4,2,1,2
128,1,0.0078125,0,4,2,1,2
128,4,0.03125,0,4,2,1,2
126,3,0.023809524,0,4,2,1,2
127,13,0.102362205,0,4,2,1,2
130,16,0.123076923,0,4,2,1,2
122,16,0.131147541,0,4,2,1,2
121,6,0.049586777,0,4,2,1,2
117,19,0.162393162,0,4,2,1,2
126,3,0.023809524,0,4,2,1,2
122,8,0.06557377,0,4,2,1,2
128,7,0.0546875,0,4,2,1,2
125,11,0.088,0,4,2,1,2
128,3,0.0234375,0,4,2,1,2
126,8,0.063492063,0,4,2,1,2
124,2,0.016129032,0,4,2,1,2
123,6,0.048780488,0,4,2,1,2
131,17,0.129770992,0,4,2,1,2
128,8,0.0625,0,4,2,1,2
120,7,0.058333333,0,4,2,1,2
