Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
123,8,0.06504065,1,3,3,0,6
116,14,0.120689655,1,3,3,0,6
123,38,0.308943089,1,3,3,0,6
124,20,0.161290323,1,3,3,0,6
123,44,0.357723577,1,3,3,0,6
122,2,0.016393443,1,3,3,0,6
124,16,0.129032258,1,3,3,0,6
124,17,0.137096774,1,3,3,0,6
122,28,0.229508197,1,3,3,0,6
118,18,0.152542373,1,3,3,0,6
120,23,0.191666667,1,3,3,0,6
116,19,0.163793103,1,3,3,0,6
122,31,0.254098361,1,3,3,0,6
126,42,0.333333333,1,3,3,0,6
118,28,0.237288136,1,3,3,0,6
123,47,0.382113821,1,3,3,0,6
126,47,0.373015873,1,3,3,0,6
119,19,0.159663866,1,3,3,0,6
124,33,0.266129032,1,3,3,0,6
126,48,0.380952381,1,3,3,0,6
119,23,0.193277311,1,3,3,0,6
123,28,0.227642276,1,3,3,0,6
124,45,0.362903226,1,3,3,0,6
125,19,0.152,1,3,3,0,6
128,14,0.109375,1,3,3,0,6
127,26,0.204724409,1,3,3,0,6
120,17,0.141666667,1,3,3,0,6
117,0,0,1,3,3,0,6
121,23,0.190082645,1,3,3,0,6
124,13,0.10483871,1,3,3,0,6
122,45,0.368852459,1,3,3,0,6
127,41,0.322834646,1,3,3,0,6
116,18,0.155172414,1,3,3,0,6
122,36,0.295081967,1,3,3,0,6
123,25,0.203252033,1,3,3,0,6
119,32,0.268907563,1,3,3,0,6
117,24,0.205128205,1,3,3,0,6
119,21,0.176470588,1,3,3,0,6
127,51,0.401574803,1,3,3,0,6
120,19,0.158333333,1,3,3,0,6
127,34,0.267716535,1,3,3,0,6
123,18,0.146341463,1,3,3,0,6
119,25,0.210084034,1,3,3,0,6
125,31,0.248,1,3,3,0,6
121,35,0.289256198,1,3,3,0,6
121,33,0.272727273,1,3,3,0,6
123,13,0.105691057,1,3,3,0,6
119,25,0.210084034,1,3,3,0,6
123,42,0.341463415,1,3,3,0,6
126,25,0.198412698,1,3,3,0,6
125,38,0.304,1,3,3,0,6
121,9,0.074380165,1,3,3,0,6
114,39,0.342105263,1,3,3,0,6
132,37,0.28030303,1,3,3,0,6
123,28,0.227642276,1,3,3,0,6
128,14,0.109375,1,3,3,0,6
115,34,0.295652174,1,3,3,0,6
125,19,0.152,1,3,3,0,6
119,25,0.210084034,1,3,3,0,6
121,29,0.239669421,1,3,3,0,6
120,19,0.158333333,1,3,3,0,6
126,48,0.380952381,1,3,3,0,6
123,20,0.162601626,1,3,3,0,6
122,30,0.245901639,1,3,3,0,6
124,16,0.129032258,1,3,3,0,6
126,36,0.285714286,1,3,3,0,6
116,16,0.137931034,1,3,3,0,6
124,44,0.35483871,1,3,3,0,6
123,25,0.203252033,1,3,3,0,6
126,30,0.238095238,1,3,3,0,6
121,18,0.148760331,1,3,3,0,6
125,37,0.296,1,3,3,0,6
124,24,0.193548387,1,3,3,0,6
122,26,0.213114754,1,3,3,0,6
122,38,0.31147541,1,3,3,0,6
119,27,0.226890756,1,3,3,0,6
120,31,0.258333333,1,3,3,0,6
115,14,0.12173913,1,3,3,0,6
