Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
125,47,0.376,1,1,3,1,4
124,41,0.330645161,1,1,3,1,4
123,51,0.414634146,1,1,3,1,4
126,50,0.396825397,1,1,3,1,4
127,29,0.228346457,1,1,3,1,4
123,20,0.162601626,1,1,3,1,4
123,40,0.325203252,1,1,3,1,4
126,55,0.436507937,1,1,3,1,4
126,22,0.174603175,1,1,3,1,4
125,28,0.224,1,1,3,1,4
128,45,0.3515625,1,1,3,1,4
125,47,0.376,1,1,3,1,4
120,25,0.208333333,1,1,3,1,4
127,39,0.307086614,1,1,3,1,4
125,51,0.408,1,1,3,1,4
122,22,0.180327869,1,1,3,1,4
126,36,0.285714286,1,1,3,1,4
126,15,0.119047619,1,1,3,1,4
124,37,0.298387097,1,1,3,1,4
123,37,0.300813008,1,1,3,1,4
122,34,0.278688525,1,1,3,1,4
131,49,0.374045802,1,1,3,1,4
125,10,0.08,1,1,3,1,4
118,16,0.13559322,1,1,3,1,4
124,55,0.443548387,1,1,3,1,4
116,0,0,1,1,3,1,4
124,14,0.112903226,1,1,3,1,4
120,56,0.466666667,1,1,3,1,4
121,16,0.132231405,1,1,3,1,4
125,21,0.168,1,1,3,1,4
123,36,0.292682927,1,1,3,1,4
124,44,0.35483871,1,1,3,1,4
123,46,0.37398374,1,1,3,1,4
124,0,0,1,1,3,1,4
125,35,0.28,1,1,3,1,4
127,33,0.25984252,1,1,3,1,4
123,48,0.390243902,1,1,3,1,4
120,20,0.166666667,1,1,3,1,4
123,29,0.235772358,1,1,3,1,4
126,42,0.333333333,1,1,3,1,4
121,48,0.396694215,1,1,3,1,4
121,43,0.355371901,1,1,3,1,4
122,48,0.393442623,1,1,3,1,4
119,23,0.193277311,1,1,3,1,4
127,39,0.307086614,1,1,3,1,4
121,32,0.26446281,1,1,3,1,4
123,49,0.398373984,1,1,3,1,4
129,64,0.496124031,1,1,3,1,4
124,33,0.266129032,1,1,3,1,4
117,34,0.290598291,1,1,3,1,4
125,52,0.416,1,1,3,1,4
119,51,0.428571429,1,1,3,1,4
123,66,0.536585366,1,1,3,1,4
119,50,0.420168067,1,1,3,1,4
121,35,0.289256198,1,1,3,1,4
121,30,0.247933884,1,1,3,1,4
123,34,0.276422764,1,1,3,1,4
126,47,0.373015873,1,1,3,1,4
120,47,0.391666667,1,1,3,1,4
124,53,0.427419355,1,1,3,1,4
122,33,0.270491803,1,1,3,1,4
120,39,0.325,1,1,3,1,4
121,49,0.404958678,1,1,3,1,4
124,48,0.387096774,1,1,3,1,4
122,39,0.319672131,1,1,3,1,4
125,49,0.392,1,1,3,1,4
123,21,0.170731707,1,1,3,1,4
125,54,0.432,1,1,3,1,4
124,27,0.217741935,1,1,3,1,4
118,24,0.203389831,1,1,3,1,4
121,54,0.446280992,1,1,3,1,4
122,61,0.5,1,1,3,1,4
127,55,0.433070866,1,1,3,1,4
124,43,0.346774194,1,1,3,1,4
117,36,0.307692308,1,1,3,1,4
122,46,0.37704918,1,1,3,1,4
119,36,0.302521008,1,1,3,1,4
123,44,0.357723577,1,1,3,1,4
126,26,0.206349206,1,1,3,1,4
126,44,0.349206349,1,1,3,1,4
125,37,0.296,1,1,3,1,4
125,33,0.264,1,1,3,1,4
123,44,0.357723577,1,1,3,1,4
117,29,0.247863248,1,1,3,1,4
125,48,0.384,1,1,3,1,4
120,51,0.425,1,1,3,1,4
126,52,0.412698413,1,1,3,1,4
121,35,0.289256198,1,1,3,1,4
121,25,0.20661157,1,1,3,1,4
125,33,0.264,1,1,3,1,4
119,5,0.042016807,1,1,3,1,4
118,26,0.220338983,1,1,3,1,4
126,9,0.071428571,1,1,3,1,4
126,56,0.444444444,1,1,3,1,4
125,61,0.488,1,1,3,1,4
122,38,0.31147541,1,1,3,1,4
121,39,0.32231405,1,1,3,1,4
124,26,0.209677419,1,1,3,1,4
122,40,0.327868852,1,1,3,1,4
120,48,0.4,1,1,3,1,4
122,18,0.147540984,1,1,3,1,4
119,33,0.277310924,1,1,3,1,4
126,57,0.452380952,1,1,3,1,4
122,41,0.336065574,1,1,3,1,4
119,36,0.302521008,1,1,3,1,4
123,43,0.349593496,1,1,3,1,4
118,41,0.347457627,1,1,3,1,4
130,32,0.246153846,1,1,3,1,4
123,12,0.097560976,1,1,3,1,4
126,30,0.238095238,1,1,3,1,4
127,42,0.330708661,1,1,3,1,4
127,35,0.275590551,1,1,3,1,4
121,55,0.454545455,1,1,3,1,4
126,39,0.30952381,1,1,3,1,4
125,28,0.224,1,1,3,1,4
128,37,0.2890625,1,1,3,1,4
124,59,0.475806452,1,1,3,1,4
123,50,0.406504065,1,1,3,1,4
122,30,0.245901639,1,1,3,1,4
123,57,0.463414634,1,1,3,1,4
128,30,0.234375,1,1,3,1,4
121,31,0.256198347,1,1,3,1,4
124,7,0.056451613,1,1,3,1,4
126,43,0.341269841,1,1,3,1,4
124,36,0.290322581,1,1,3,1,4
119,26,0.218487395,1,1,3,1,4
125,39,0.312,1,1,3,1,4
121,26,0.214876033,1,1,3,1,4
124,28,0.225806452,1,1,3,1,4
127,25,0.196850394,1,1,3,1,4
123,20,0.162601626,1,1,3,1,4
129,50,0.387596899,1,1,3,1,4
121,33,0.272727273,1,1,3,1,4
124,50,0.403225806,1,1,3,1,4
119,43,0.361344538,1,1,3,1,4
121,46,0.380165289,1,1,3,1,4
120,39,0.325,1,1,3,1,4
123,53,0.430894309,1,1,3,1,4
126,41,0.325396825,1,1,3,1,4
124,50,0.403225806,1,1,3,1,4
124,48,0.387096774,1,1,3,1,4
125,39,0.312,1,1,3,1,4
122,29,0.237704918,1,1,3,1,4
128,39,0.3046875,1,1,3,1,4
126,47,0.373015873,1,1,3,1,4
128,50,0.390625,1,1,3,1,4
122,40,0.327868852,1,1,3,1,4
126,37,0.293650794,1,1,3,1,4
125,65,0.52,1,1,3,1,4
123,57,0.463414634,1,1,3,1,4
121,36,0.297520661,1,1,3,1,4
122,40,0.327868852,1,1,3,1,4
119,5,0.042016807,1,1,3,1,4
121,53,0.438016529,1,1,3,1,4
128,49,0.3828125,1,1,3,1,4
121,42,0.347107438,1,1,3,1,4
126,38,0.301587302,1,1,3,1,4
119,59,0.495798319,1,1,3,1,4
117,35,0.299145299,1,1,3,1,4
126,43,0.341269841,1,1,3,1,4
121,44,0.363636364,1,1,3,1,4
124,63,0.508064516,1,1,3,1,4
123,41,0.333333333,1,1,3,1,4
124,0,0,1,1,3,1,4
122,43,0.352459016,1,1,3,1,4
120,61,0.508333333,1,1,3,1,4
117,42,0.358974359,1,1,3,1,4
125,25,0.2,1,1,3,1,4
118,29,0.245762712,1,1,3,1,4
126,47,0.373015873,1,1,3,1,4
117,32,0.273504274,1,1,3,1,4
122,26,0.213114754,1,1,3,1,4
121,35,0.289256198,1,1,3,1,4
118,12,0.101694915,1,1,3,1,4
123,45,0.365853659,1,1,3,1,4
122,54,0.442622951,1,1,3,1,4
120,33,0.275,1,1,3,1,4
125,57,0.456,1,1,3,1,4
124,26,0.209677419,1,1,3,1,4
125,58,0.464,1,1,3,1,4
124,2,0.016129032,1,1,3,1,4
125,3,0.024,1,1,3,1,4
115,34,0.295652174,1,1,3,1,4
122,49,0.401639344,1,1,3,1,4
120,40,0.333333333,1,1,3,1,4
120,42,0.35,1,1,3,1,4
118,40,0.338983051,1,1,3,1,4
123,25,0.203252033,1,1,3,1,4
126,40,0.317460317,1,1,3,1,4
120,44,0.366666667,1,1,3,1,4
125,20,0.16,1,1,3,1,4
126,37,0.293650794,1,1,3,1,4
123,67,0.544715447,1,1,3,1,4
119,9,0.075630252,1,1,3,1,4
124,39,0.314516129,1,1,3,1,4
121,48,0.396694215,1,1,3,1,4
122,45,0.368852459,1,1,3,1,4
123,35,0.284552846,1,1,3,1,4
122,44,0.360655738,1,1,3,1,4
117,51,0.435897436,1,1,3,1,4
126,39,0.30952381,1,1,3,1,4
126,42,0.333333333,1,1,3,1,4
123,40,0.325203252,1,1,3,1,4
126,7,0.055555556,1,1,3,1,4
128,34,0.265625,1,1,3,1,4
124,59,0.475806452,1,1,3,1,4
125,54,0.432,1,1,3,1,4
121,51,0.421487603,1,1,3,1,4
121,54,0.446280992,1,1,3,1,4
124,40,0.322580645,1,1,3,1,4
117,29,0.247863248,1,1,3,1,4
126,31,0.246031746,1,1,3,1,4
123,66,0.536585366,1,1,3,1,4
123,24,0.195121951,1,1,3,1,4
123,71,0.577235772,1,1,3,1,4
121,23,0.190082645,1,1,3,1,4
121,11,0.090909091,1,1,3,1,4
123,57,0.463414634,1,1,3,1,4
124,12,0.096774194,1,1,3,1,4
132,8,0.060606061,1,1,3,1,4
122,58,0.475409836,1,1,3,1,4
127,28,0.220472441,1,1,3,1,4
122,49,0.401639344,1,1,3,1,4
127,35,0.275590551,1,1,3,1,4
123,57,0.463414634,1,1,3,1,4
123,62,0.504065041,1,1,3,1,4
120,34,0.283333333,1,1,3,1,4
128,42,0.328125,1,1,3,1,4
126,61,0.484126984,1,1,3,1,4
119,30,0.25210084,1,1,3,1,4
123,0,0,1,1,3,1,4
122,34,0.278688525,1,1,3,1,4
128,47,0.3671875,1,1,3,1,4
126,46,0.365079365,1,1,3,1,4
118,37,0.313559322,1,1,3,1,4
125,39,0.312,1,1,3,1,4
122,56,0.459016393,1,1,3,1,4
124,38,0.306451613,1,1,3,1,4
126,64,0.507936508,1,1,3,1,4
124,8,0.064516129,1,1,3,1,4
