Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
129,14,0.108527132,1,3,1,0,2
124,11,0.088709677,1,3,1,0,2
126,18,0.142857143,1,3,1,0,2
133,28,0.210526316,1,3,1,0,2
122,36,0.295081967,1,3,1,0,2
124,20,0.161290323,1,3,1,0,2
128,28,0.21875,1,3,1,0,2
128,39,0.3046875,1,3,1,0,2
124,31,0.25,1,3,1,0,2
124,47,0.379032258,1,3,1,0,2
127,42,0.330708661,1,3,1,0,2
128,62,0.484375,1,3,1,0,2
132,26,0.196969697,1,3,1,0,2
121,35,0.289256198,1,3,1,0,2
127,24,0.188976378,1,3,1,0,2
126,26,0.206349206,1,3,1,0,2
124,26,0.209677419,1,3,1,0,2
126,36,0.285714286,1,3,1,0,2
128,31,0.2421875,1,3,1,0,2
127,27,0.212598425,1,3,1,0,2
126,15,0.119047619,1,3,1,0,2
124,19,0.153225806,1,3,1,0,2
130,29,0.223076923,1,3,1,0,2
122,18,0.147540984,1,3,1,0,2
126,32,0.253968254,1,3,1,0,2
129,33,0.255813953,1,3,1,0,2
126,24,0.19047619,1,3,1,0,2
127,33,0.25984252,1,3,1,0,2
126,45,0.357142857,1,3,1,0,2
123,26,0.211382114,1,3,1,0,2
126,39,0.30952381,1,3,1,0,2
126,33,0.261904762,1,3,1,0,2
127,1,0.007874016,1,3,1,0,2
128,19,0.1484375,1,3,1,0,2
125,24,0.192,1,3,1,0,2
118,12,0.101694915,1,3,1,0,2
128,27,0.2109375,1,3,1,0,2
125,36,0.288,1,3,1,0,2
124,12,0.096774194,1,3,1,0,2
126,36,0.285714286,1,3,1,0,2
128,46,0.359375,1,3,1,0,2
121,39,0.32231405,1,3,1,0,2
131,49,0.374045802,1,3,1,0,2
126,15,0.119047619,1,3,1,0,2
129,36,0.279069767,1,3,1,0,2
133,37,0.278195489,1,3,1,0,2
123,17,0.138211382,1,3,1,0,2
124,39,0.314516129,1,3,1,0,2
128,37,0.2890625,1,3,1,0,2
125,44,0.352,1,3,1,0,2
126,48,0.380952381,1,3,1,0,2
127,20,0.157480315,1,3,1,0,2
127,54,0.42519685,1,3,1,0,2
124,23,0.185483871,1,3,1,0,2
125,35,0.28,1,3,1,0,2
121,35,0.289256198,1,3,1,0,2
118,35,0.296610169,1,3,1,0,2
133,39,0.293233083,1,3,1,0,2
125,30,0.24,1,3,1,0,2
125,31,0.248,1,3,1,0,2
126,10,0.079365079,1,3,1,0,2
123,20,0.162601626,1,3,1,0,2
126,24,0.19047619,1,3,1,0,2
124,27,0.217741935,1,3,1,0,2
125,19,0.152,1,3,1,0,2
127,30,0.236220472,1,3,1,0,2
125,16,0.128,1,3,1,0,2
129,23,0.178294574,1,3,1,0,2
124,43,0.346774194,1,3,1,0,2
123,36,0.292682927,1,3,1,0,2
124,21,0.169354839,1,3,1,0,2
133,42,0.315789474,1,3,1,0,2
127,9,0.070866142,1,3,1,0,2
130,45,0.346153846,1,3,1,0,2
124,47,0.379032258,1,3,1,0,2
130,35,0.269230769,1,3,1,0,2
130,18,0.138461538,1,3,1,0,2
129,29,0.224806202,1,3,1,0,2
126,24,0.19047619,1,3,1,0,2
129,20,0.15503876,1,3,1,0,2
126,35,0.277777778,1,3,1,0,2
126,15,0.119047619,1,3,1,0,2
129,46,0.356589147,1,3,1,0,2
121,37,0.305785124,1,3,1,0,2
125,49,0.392,1,3,1,0,2
124,30,0.241935484,1,3,1,0,2
127,32,0.251968504,1,3,1,0,2
127,38,0.299212598,1,3,1,0,2
125,34,0.272,1,3,1,0,2
129,39,0.302325581,1,3,1,0,2
132,42,0.318181818,1,3,1,0,2
125,36,0.288,1,3,1,0,2
127,43,0.338582677,1,3,1,0,2
127,26,0.204724409,1,3,1,0,2
126,32,0.253968254,1,3,1,0,2
127,37,0.291338583,1,3,1,0,2
124,17,0.137096774,1,3,1,0,2
120,16,0.133333333,1,3,1,0,2
123,21,0.170731707,1,3,1,0,2
128,47,0.3671875,1,3,1,0,2
132,26,0.196969697,1,3,1,0,2
124,38,0.306451613,1,3,1,0,2
118,25,0.211864407,1,3,1,0,2
127,23,0.181102362,1,3,1,0,2
128,29,0.2265625,1,3,1,0,2
120,50,0.416666667,1,3,1,0,2
127,35,0.275590551,1,3,1,0,2
124,44,0.35483871,1,3,1,0,2
124,43,0.346774194,1,3,1,0,2
124,9,0.072580645,1,3,1,0,2
123,30,0.243902439,1,3,1,0,2
126,38,0.301587302,1,3,1,0,2
129,19,0.147286822,1,3,1,0,2
125,20,0.16,1,3,1,0,2
126,58,0.46031746,1,3,1,0,2
125,29,0.232,1,3,1,0,2
126,32,0.253968254,1,3,1,0,2
124,11,0.088709677,1,3,1,0,2
131,61,0.465648855,1,3,1,0,2
134,17,0.126865672,1,3,1,0,2
130,33,0.253846154,1,3,1,0,2
128,20,0.15625,1,3,1,0,2
122,32,0.262295082,1,3,1,0,2
123,4,0.032520325,1,3,1,0,2
124,36,0.290322581,1,3,1,0,2
127,56,0.440944882,1,3,1,0,2
128,23,0.1796875,1,3,1,0,2
124,45,0.362903226,1,3,1,0,2
128,25,0.1953125,1,3,1,0,2
120,0,0,1,3,1,0,2
126,16,0.126984127,1,3,1,0,2
125,22,0.176,1,3,1,0,2
127,49,0.385826772,1,3,1,0,2
124,25,0.201612903,1,3,1,0,2
131,23,0.175572519,1,3,1,0,2
123,36,0.292682927,1,3,1,0,2
127,22,0.173228346,1,3,1,0,2
129,31,0.240310078,1,3,1,0,2
123,19,0.154471545,1,3,1,0,2
125,18,0.144,1,3,1,0,2
132,42,0.318181818,1,3,1,0,2
129,34,0.263565891,1,3,1,0,2
124,23,0.185483871,1,3,1,0,2
123,36,0.292682927,1,3,1,0,2
123,1,0.008130081,1,3,1,0,2
125,22,0.176,1,3,1,0,2
126,50,0.396825397,1,3,1,0,2
129,39,0.302325581,1,3,1,0,2
125,38,0.304,1,3,1,0,2
127,43,0.338582677,1,3,1,0,2
129,8,0.062015504,1,3,1,0,2
122,34,0.278688525,1,3,1,0,2
128,40,0.3125,1,3,1,0,2
127,24,0.188976378,1,3,1,0,2
118,30,0.254237288,1,3,1,0,2
126,39,0.30952381,1,3,1,0,2
125,5,0.04,1,3,1,0,2
123,27,0.219512195,1,3,1,0,2
129,39,0.302325581,1,3,1,0,2
123,19,0.154471545,1,3,1,0,2
132,36,0.272727273,1,3,1,0,2
126,16,0.126984127,1,3,1,0,2
127,21,0.165354331,1,3,1,0,2
129,58,0.449612403,1,3,1,0,2
127,33,0.25984252,1,3,1,0,2
125,28,0.224,1,3,1,0,2
127,7,0.05511811,1,3,1,0,2
129,37,0.286821705,1,3,1,0,2
126,31,0.246031746,1,3,1,0,2
128,17,0.1328125,1,3,1,0,2
125,30,0.24,1,3,1,0,2
133,24,0.180451128,1,3,1,0,2
130,26,0.2,1,3,1,0,2
127,23,0.181102362,1,3,1,0,2
127,18,0.141732283,1,3,1,0,2
131,24,0.183206107,1,3,1,0,2
128,30,0.234375,1,3,1,0,2
129,22,0.170542636,1,3,1,0,2
128,27,0.2109375,1,3,1,0,2
127,47,0.37007874,1,3,1,0,2
124,23,0.185483871,1,3,1,0,2
125,54,0.432,1,3,1,0,2
123,15,0.12195122,1,3,1,0,2
127,40,0.31496063,1,3,1,0,2
128,20,0.15625,1,3,1,0,2
126,33,0.261904762,1,3,1,0,2
129,20,0.15503876,1,3,1,0,2
130,60,0.461538462,1,3,1,0,2
125,17,0.136,1,3,1,0,2
124,39,0.314516129,1,3,1,0,2
131,21,0.160305344,1,3,1,0,2
124,31,0.25,1,3,1,0,2
129,14,0.108527132,1,3,1,0,2
133,11,0.082706767,1,3,1,0,2
127,18,0.141732283,1,3,1,0,2
124,17,0.137096774,1,3,1,0,2
128,14,0.109375,1,3,1,0,2
128,37,0.2890625,1,3,1,0,2
125,40,0.32,1,3,1,0,2
128,40,0.3125,1,3,1,0,2
131,47,0.358778626,1,3,1,0,2
128,51,0.3984375,1,3,1,0,2
124,24,0.193548387,1,3,1,0,2
130,41,0.315384615,1,3,1,0,2
127,21,0.165354331,1,3,1,0,2
128,37,0.2890625,1,3,1,0,2
