Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
124,9,0.072580645,0,2,1,0,6
128,36,0.28125,0,2,1,0,6
125,35,0.28,0,2,1,0,6
131,31,0.236641221,0,2,1,0,6
126,45,0.357142857,0,2,1,0,6
124,22,0.177419355,0,2,1,0,6
128,36,0.28125,0,2,1,0,6
127,26,0.204724409,0,2,1,0,6
128,49,0.3828125,0,2,1,0,6
128,33,0.2578125,0,2,1,0,6
125,39,0.312,0,2,1,0,6
127,38,0.299212598,0,2,1,0,6
126,45,0.357142857,0,2,1,0,6
126,25,0.198412698,0,2,1,0,6
129,45,0.348837209,0,2,1,0,6
128,42,0.328125,0,2,1,0,6
126,46,0.365079365,0,2,1,0,6
132,19,0.143939394,0,2,1,0,6
128,43,0.3359375,0,2,1,0,6
128,0,0,0,2,1,0,6
122,51,0.418032787,0,2,1,0,6
127,39,0.307086614,0,2,1,0,6
123,25,0.203252033,0,2,1,0,6
129,37,0.286821705,0,2,1,0,6
121,51,0.421487603,0,2,1,0,6
128,28,0.21875,0,2,1,0,6
125,28,0.224,0,2,1,0,6
129,27,0.209302326,0,2,1,0,6
127,44,0.346456693,0,2,1,0,6
131,34,0.259541985,0,2,1,0,6
125,55,0.44,0,2,1,0,6
120,26,0.216666667,0,2,1,0,6
130,51,0.392307692,0,2,1,0,6
126,37,0.293650794,0,2,1,0,6
119,22,0.18487395,0,2,1,0,6
129,30,0.23255814,0,2,1,0,6
125,35,0.28,0,2,1,0,6
124,40,0.322580645,0,2,1,0,6
124,37,0.298387097,0,2,1,0,6
123,26,0.211382114,0,2,1,0,6
123,57,0.463414634,0,2,1,0,6
133,40,0.30075188,0,2,1,0,6
124,51,0.411290323,0,2,1,0,6
128,50,0.390625,0,2,1,0,6
129,29,0.224806202,0,2,1,0,6
125,55,0.44,0,2,1,0,6
125,30,0.24,0,2,1,0,6
128,37,0.2890625,0,2,1,0,6
124,39,0.314516129,0,2,1,0,6
128,37,0.2890625,0,2,1,0,6
128,21,0.1640625,0,2,1,0,6
124,31,0.25,0,2,1,0,6
127,43,0.338582677,0,2,1,0,6
125,29,0.232,0,2,1,0,6
131,45,0.34351145,0,2,1,0,6
124,37,0.298387097,0,2,1,0,6
124,36,0.290322581,0,2,1,0,6
129,35,0.271317829,0,2,1,0,6
130,36,0.276923077,0,2,1,0,6
129,38,0.294573643,0,2,1,0,6
130,42,0.323076923,0,2,1,0,6
132,49,0.371212121,0,2,1,0,6
127,25,0.196850394,0,2,1,0,6
129,48,0.372093023,0,2,1,0,6
125,34,0.272,0,2,1,0,6
129,36,0.279069767,0,2,1,0,6
122,40,0.327868852,0,2,1,0,6
127,23,0.181102362,0,2,1,0,6
126,45,0.357142857,0,2,1,0,6
123,17,0.138211382,0,2,1,0,6
127,40,0.31496063,0,2,1,0,6
130,39,0.3,0,2,1,0,6
131,33,0.251908397,0,2,1,0,6
130,44,0.338461538,0,2,1,0,6
129,37,0.286821705,0,2,1,0,6
121,37,0.305785124,0,2,1,0,6
126,47,0.373015873,0,2,1,0,6
132,23,0.174242424,0,2,1,0,6
122,39,0.319672131,0,2,1,0,6
128,25,0.1953125,0,2,1,0,6
124,41,0.330645161,0,2,1,0,6
