Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
122,5,0.040983607,1,4,3,0,6
118,12,0.101694915,1,4,3,0,6
117,12,0.102564103,1,4,3,0,6
131,13,0.099236641,1,4,3,0,6
129,22,0.170542636,1,4,3,0,6
123,11,0.089430894,1,4,3,0,6
121,15,0.123966942,1,4,3,0,6
122,18,0.147540984,1,4,3,0,6
127,15,0.118110236,1,4,3,0,6
120,7,0.058333333,1,4,3,0,6
121,16,0.132231405,1,4,3,0,6
123,7,0.056910569,1,4,3,0,6
124,19,0.153225806,1,4,3,0,6
122,14,0.114754098,1,4,3,0,6
121,16,0.132231405,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
122,13,0.106557377,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
129,30,0.23255814,1,4,3,0,6
127,19,0.149606299,1,4,3,0,6
124,16,0.129032258,1,4,3,0,6
120,15,0.125,1,4,3,0,6
123,8,0.06504065,1,4,3,0,6
124,12,0.096774194,1,4,3,0,6
120,15,0.125,1,4,3,0,6
121,14,0.115702479,1,4,3,0,6
121,13,0.107438017,1,4,3,0,6
117,13,0.111111111,1,4,3,0,6
123,10,0.081300813,1,4,3,0,6
123,11,0.089430894,1,4,3,0,6
125,14,0.112,1,4,3,0,6
123,13,0.105691057,1,4,3,0,6
121,16,0.132231405,1,4,3,0,6
117,12,0.102564103,1,4,3,0,6
119,14,0.117647059,1,4,3,0,6
123,17,0.138211382,1,4,3,0,6
126,14,0.111111111,1,4,3,0,6
119,10,0.084033613,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
124,18,0.14516129,1,4,3,0,6
122,18,0.147540984,1,4,3,0,6
125,29,0.232,1,4,3,0,6
124,15,0.120967742,1,4,3,0,6
123,14,0.113821138,1,4,3,0,6
121,5,0.041322314,1,4,3,0,6
122,20,0.163934426,1,4,3,0,6
120,27,0.225,1,4,3,0,6
127,16,0.125984252,1,4,3,0,6
121,11,0.090909091,1,4,3,0,6
119,18,0.151260504,1,4,3,0,6
124,13,0.10483871,1,4,3,0,6
123,12,0.097560976,1,4,3,0,6
123,15,0.12195122,1,4,3,0,6
117,17,0.145299145,1,4,3,0,6
116,20,0.172413793,1,4,3,0,6
123,24,0.195121951,1,4,3,0,6
125,17,0.136,1,4,3,0,6
126,26,0.206349206,1,4,3,0,6
122,18,0.147540984,1,4,3,0,6
123,15,0.12195122,1,4,3,0,6
122,17,0.139344262,1,4,3,0,6
117,13,0.111111111,1,4,3,0,6
122,18,0.147540984,1,4,3,0,6
123,17,0.138211382,1,4,3,0,6
124,17,0.137096774,1,4,3,0,6
119,20,0.168067227,1,4,3,0,6
129,13,0.100775194,1,4,3,0,6
128,15,0.1171875,1,4,3,0,6
120,15,0.125,1,4,3,0,6
122,7,0.057377049,1,4,3,0,6
119,16,0.134453782,1,4,3,0,6
126,10,0.079365079,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
122,17,0.139344262,1,4,3,0,6
122,15,0.12295082,1,4,3,0,6
117,17,0.145299145,1,4,3,0,6
121,10,0.082644628,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
126,13,0.103174603,1,4,3,0,6
125,17,0.136,1,4,3,0,6
120,12,0.1,1,4,3,0,6
126,12,0.095238095,1,4,3,0,6
130,11,0.084615385,1,4,3,0,6
118,10,0.084745763,1,4,3,0,6
122,16,0.131147541,1,4,3,0,6
118,12,0.101694915,1,4,3,0,6
125,15,0.12,1,4,3,0,6
125,11,0.088,1,4,3,0,6
123,17,0.138211382,1,4,3,0,6
118,10,0.084745763,1,4,3,0,6
128,18,0.140625,1,4,3,0,6
121,17,0.140495868,1,4,3,0,6
129,15,0.11627907,1,4,3,0,6
120,14,0.116666667,1,4,3,0,6
125,17,0.136,1,4,3,0,6
125,8,0.064,1,4,3,0,6
124,12,0.096774194,1,4,3,0,6
119,14,0.117647059,1,4,3,0,6
123,17,0.138211382,1,4,3,0,6
125,19,0.152,1,4,3,0,6
124,15,0.120967742,1,4,3,0,6
120,11,0.091666667,1,4,3,0,6
120,16,0.133333333,1,4,3,0,6
126,14,0.111111111,1,4,3,0,6
121,12,0.099173554,1,4,3,0,6
127,20,0.157480315,1,4,3,0,6
116,17,0.146551724,1,4,3,0,6
124,25,0.201612903,1,4,3,0,6
124,12,0.096774194,1,4,3,0,6
117,14,0.11965812,1,4,3,0,6
125,19,0.152,1,4,3,0,6
117,23,0.196581197,1,4,3,0,6
122,21,0.172131148,1,4,3,0,6
119,19,0.159663866,1,4,3,0,6
123,15,0.12195122,1,4,3,0,6
125,15,0.12,1,4,3,0,6
123,19,0.154471545,1,4,3,0,6
124,5,0.040322581,1,4,3,0,6
121,14,0.115702479,1,4,3,0,6
124,22,0.177419355,1,4,3,0,6
126,17,0.134920635,1,4,3,0,6
120,14,0.116666667,1,4,3,0,6
124,16,0.129032258,1,4,3,0,6
127,24,0.188976378,1,4,3,0,6
122,16,0.131147541,1,4,3,0,6
117,14,0.11965812,1,4,3,0,6
124,13,0.10483871,1,4,3,0,6
119,17,0.142857143,1,4,3,0,6
118,17,0.144067797,1,4,3,0,6
122,12,0.098360656,1,4,3,0,6
121,10,0.082644628,1,4,3,0,6
123,7,0.056910569,1,4,3,0,6
123,18,0.146341463,1,4,3,0,6
121,12,0.099173554,1,4,3,0,6
122,14,0.114754098,1,4,3,0,6
119,10,0.084033613,1,4,3,0,6
121,11,0.090909091,1,4,3,0,6
120,19,0.158333333,1,4,3,0,6
119,19,0.159663866,1,4,3,0,6
121,12,0.099173554,1,4,3,0,6
118,12,0.101694915,1,4,3,0,6
121,14,0.115702479,1,4,3,0,6
126,12,0.095238095,1,4,3,0,6
128,15,0.1171875,1,4,3,0,6
124,20,0.161290323,1,4,3,0,6
124,15,0.120967742,1,4,3,0,6
123,20,0.162601626,1,4,3,0,6
123,18,0.146341463,1,4,3,0,6
127,21,0.165354331,1,4,3,0,6
125,15,0.12,1,4,3,0,6
125,20,0.16,1,4,3,0,6
125,14,0.112,1,4,3,0,6
120,19,0.158333333,1,4,3,0,6
119,7,0.058823529,1,4,3,0,6
120,14,0.116666667,1,4,3,0,6
119,13,0.109243697,1,4,3,0,6
125,19,0.152,1,4,3,0,6
120,17,0.141666667,1,4,3,0,6
122,22,0.180327869,1,4,3,0,6
121,16,0.132231405,1,4,3,0,6
127,16,0.125984252,1,4,3,0,6
128,16,0.125,1,4,3,0,6
120,15,0.125,1,4,3,0,6
126,23,0.182539683,1,4,3,0,6
118,14,0.118644068,1,4,3,0,6
123,17,0.138211382,1,4,3,0,6
123,12,0.097560976,1,4,3,0,6
121,5,0.041322314,1,4,3,0,6
123,19,0.154471545,1,4,3,0,6
117,12,0.102564103,1,4,3,0,6
121,11,0.090909091,1,4,3,0,6
118,12,0.101694915,1,4,3,0,6
126,15,0.119047619,1,4,3,0,6
121,16,0.132231405,1,4,3,0,6
121,11,0.090909091,1,4,3,0,6
118,16,0.13559322,1,4,3,0,6
