Total_Students,Casualties,Casualty_Rate,Straight ,NumberOfExits,WidthOfExits,Obstacles,WidthOfHallway
121,25,0.20661157,1,3,2,0,2
123,30,0.243902439,1,3,2,0,2
121,38,0.314049587,1,3,2,0,2
120,19,0.158333333,1,3,2,0,2
125,49,0.392,1,3,2,0,2
124,29,0.233870968,1,3,2,0,2
121,20,0.165289256,1,3,2,0,2
122,52,0.426229508,1,3,2,0,2
122,44,0.360655738,1,3,2,0,2
119,22,0.18487395,1,3,2,0,2
123,40,0.325203252,1,3,2,0,2
123,59,0.479674797,1,3,2,0,2
123,0,0,1,3,2,0,2
127,33,0.25984252,1,3,2,0,2
126,24,0.19047619,1,3,2,0,2
121,19,0.157024793,1,3,2,0,2
120,33,0.275,1,3,2,0,2
123,30,0.243902439,1,3,2,0,2
124,37,0.298387097,1,3,2,0,2
120,22,0.183333333,1,3,2,0,2
125,7,0.056,1,3,2,0,2
124,9,0.072580645,1,3,2,0,2
129,24,0.186046512,1,3,2,0,2
124,24,0.193548387,1,3,2,0,2
121,42,0.347107438,1,3,2,0,2
121,22,0.181818182,1,3,2,0,2
121,22,0.181818182,1,3,2,0,2
121,21,0.173553719,1,3,2,0,2
122,28,0.229508197,1,3,2,0,2
122,38,0.31147541,1,3,2,0,2
121,27,0.223140496,1,3,2,0,2
122,21,0.172131148,1,3,2,0,2
123,24,0.195121951,1,3,2,0,2
119,19,0.159663866,1,3,2,0,2
122,18,0.147540984,1,3,2,0,2
123,30,0.243902439,1,3,2,0,2
125,36,0.288,1,3,2,0,2
124,33,0.266129032,1,3,2,0,2
127,31,0.244094488,1,3,2,0,2
126,8,0.063492063,1,3,2,0,2
125,20,0.16,1,3,2,0,2
123,18,0.146341463,1,3,2,0,2
122,25,0.204918033,1,3,2,0,2
125,31,0.248,1,3,2,0,2
128,61,0.4765625,1,3,2,0,2
125,15,0.12,1,3,2,0,2
119,18,0.151260504,1,3,2,0,2
117,33,0.282051282,1,3,2,0,2
122,0,0,1,3,2,0,2
119,34,0.285714286,1,3,2,0,2
126,26,0.206349206,1,3,2,0,2
124,22,0.177419355,1,3,2,0,2
121,12,0.099173554,1,3,2,0,2
120,30,0.25,1,3,2,0,2
126,45,0.357142857,1,3,2,0,2
124,20,0.161290323,1,3,2,0,2
118,27,0.228813559,1,3,2,0,2
131,29,0.221374046,1,3,2,0,2
128,35,0.2734375,1,3,2,0,2
122,9,0.073770492,1,3,2,0,2
127,33,0.25984252,1,3,2,0,2
126,38,0.301587302,1,3,2,0,2
124,30,0.241935484,1,3,2,0,2
124,26,0.209677419,1,3,2,0,2
119,16,0.134453782,1,3,2,0,2
125,2,0.016,1,3,2,0,2
128,33,0.2578125,1,3,2,0,2
125,19,0.152,1,3,2,0,2
124,18,0.14516129,1,3,2,0,2
127,28,0.220472441,1,3,2,0,2
125,29,0.232,1,3,2,0,2
118,0,0,1,3,2,0,2
121,36,0.297520661,1,3,2,0,2
125,42,0.336,1,3,2,0,2
116,22,0.189655172,1,3,2,0,2
124,16,0.129032258,1,3,2,0,2
128,15,0.1171875,1,3,2,0,2
120,31,0.258333333,1,3,2,0,2
125,37,0.296,1,3,2,0,2
123,22,0.178861789,1,3,2,0,2
124,21,0.169354839,1,3,2,0,2
125,34,0.272,1,3,2,0,2
127,33,0.25984252,1,3,2,0,2
123,53,0.430894309,1,3,2,0,2
125,23,0.184,1,3,2,0,2
118,8,0.06779661,1,3,2,0,2
121,38,0.314049587,1,3,2,0,2
128,36,0.28125,1,3,2,0,2
120,23,0.191666667,1,3,2,0,2
120,29,0.241666667,1,3,2,0,2
125,32,0.256,1,3,2,0,2
121,22,0.181818182,1,3,2,0,2
123,33,0.268292683,1,3,2,0,2
126,12,0.095238095,1,3,2,0,2
124,17,0.137096774,1,3,2,0,2
124,29,0.233870968,1,3,2,0,2
126,18,0.142857143,1,3,2,0,2
124,11,0.088709677,1,3,2,0,2
123,42,0.341463415,1,3,2,0,2
119,22,0.18487395,1,3,2,0,2
118,38,0.322033898,1,3,2,0,2
129,35,0.271317829,1,3,2,0,2
126,26,0.206349206,1,3,2,0,2
126,23,0.182539683,1,3,2,0,2
122,19,0.155737705,1,3,2,0,2
124,26,0.209677419,1,3,2,0,2
124,47,0.379032258,1,3,2,0,2
121,16,0.132231405,1,3,2,0,2
125,17,0.136,1,3,2,0,2
120,16,0.133333333,1,3,2,0,2
118,9,0.076271186,1,3,2,0,2
